Date,day,geocity,cyplannedimpressions24,lyplannedimpressions,cydeliveredimpressions24,lydeliveredimpressions,deliveredimpressionpercent,lydeliveredimpressionpercent,deliveredimpressionsvsly,cyplannedviews24,lyplannedviews,cydeliveredviews24,lydeliveredviews,deliveredviewspercent,lydeliveredviewspercent,deliveredviewsvsly,plannedctr,lyplannedctr,deliveredctr,lydeliveredctr,deliveredctrpercent,lydeliveredctrpercent,deliveredctrvsly,plannedvtr,lyplannedvtr,deliveredvtr,lydeliveredvtr,deliveredvtrpercent,lydeliveredvtrpercent,deliveredvtrvsly,cyplannedclicks24,lyplannedclicks,cydeliveredclicks24,lydeliveredclicks,deliveredclickspercent,lydeliveredclickspercent,deliveredclicksvsly,cyplannedspends24,lyplannedspends,cydeliveredspends24,lydeliveredspends,deliveredspendspercent,lydeliveredspendspercent,deliveredspendsvsly
2024-07-05,T-15,"Indore,Patna",,204213.78916666668,,368917.0,,1.8065234551762455,,,83118.59488888888,,230909.0,,2.7780666926416897,,,0.007078947368421052,,0.007855425475106866,,1.0,,,0.40701754385964906,,0.6259104351385271,,1.0,,,1445.6186654166665,,2898.0,,2.00467804499793,,,17895.576787500002,,17892.152444,,0.9998086486096165,
2024-07-05,T-15,RO C1,,815883.1392888888,,1115762.0,,1.3675512414345037,,,583227.5370155555,,873017.0,,1.4968720518021688,,,0.001429943346645839,,0.0012305491672955342,,1.0,,,0.7148420024023143,,0.7824401619700259,,1.0,,,1166.6666666666667,,1373.0,,1.1768571428571428,,,106653.69699644443,,95074.85376,,0.8914351441860432,
2024-07-05,T-15,Thane & Nagpur,,589009.6657950957,,853077.0,,1.4483242797865525,,,239737.26748151262,,514381.0,,2.1456029986646383,,,0.00707894736842105,,0.006926690087764645,,1.0,,,0.40701754385964906,,0.6029713613190837,,1.0,,,4169.568423654755,,5909.0,,1.4171730499677422,,,51615.84702888601,,46061.004256,,0.8923810594491004,
2024-07-05,T-15,C1 Geos,,10741529.333333334,,28776713.0,,2.6790145152515215,,,515833.3333333334,,658195.0,,1.275983844911147,,,0.02392694671534668,,0.022469557242343837,,1.0,,,0.04802233623592023,,0.022872487208667646,,1.0,,,257012.0,,646600.0,,2.515835836458998,,,858112.3333333334,,754293.235,,0.8790145598653167,
2024-07-06,T-14,AP + TG C2,,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.0,,0.0,,,
2024-07-06,T-14,"Ahemdabad, Gandhinagar, Surat, Vadodara",,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,
2024-07-06,T-14,Bangalore,,1218375.0,,1253869.0,,1.0291322458192265,,,495900.0,,846281.0,,1.7065557572091148,,,0.007078947368421053,,0.005786888422953275,,1.0,,,0.4070175438596491,,0.6749357389009538,,1.0,,,8624.8125,,7256.0,,0.8412936513112604,,,106768.125,,63929.793821,,0.5987722817179753,
2024-07-06,T-14,Bharuch,,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.0,,0.0,,,
2024-07-06,T-14,Bhopal,,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.0,,0.0,,,
2024-07-06,T-14,Bhubaneswar,,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.0,,0.0,,,
2024-07-06,T-14,Chandigarh,,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.0,,0.0,,,
2024-07-06,T-14,Chennai,,445233.3333333334,,471261.0,,1.0584584861870179,,,181217.7777777778,,328445.0,,1.8124325550595966,,,0.007078947368421053,,0.0055043807995993725,,1.0,,,0.40701754385964917,,0.6969492489299984,,1.0,,,3151.7833333333338,,2594.0,,0.8230261174890405,,,39016.5,,22509.077104,,0.5769117451334692,
2024-07-06,T-14,Coimbatore,,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.0,,0.0,,,
2024-07-06,T-14,Dehra Dun,,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.0,,0.0,,,
2024-07-06,T-14,Delhi NCR,,2039650.0,,1920256.0,,0.9414634863824676,,,830173.3333333335,,1248602.0,,1.5040256653229043,,,0.007078947368421053,,0.006303326223170244,,1.0,,,0.4070175438596492,,0.6502268447540328,,1.0,,,14438.575,,12104.0,,0.8383098747625718,,,178737.75,,107719.732256,,0.6026691745644107,
2024-07-06,T-14,Durgapur,,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.0,,0.0,,,
2024-07-06,T-14,Gujarat C1,,667059.0051671301,,828975.0,,1.242731143090261,,,271504.7178925863,,592160.0,,2.181030239902765,,,0.007078947368421051,,0.006498386561717784,,1.0,,,0.4070175438596491,,0.714327935100576,,1.0,,,4722.07558920942,,5387.0,,1.140811894733329,,,58455.4338738564,,34622.084837,,0.5922817186116958,
2024-07-06,T-14,Guwahati,,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.0,,0.0,,,
2024-07-06,T-14,Hyderabad,,935591.6666666667,,1082302.0,,1.1568102181329105,,,380802.22222222225,,721128.0,,1.893707436347827,,,0.007078947368421053,,0.006007565356065128,,1.0,,,0.4070175438596491,,0.6662909243445915,,1.0,,,6623.0041666666675,,6502.0,,0.9817297160591145,,,81987.375,,48287.529176000004,,0.5889629857767736,
2024-07-06,T-14,Imphal,,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.0,,0.0,,,
2024-07-06,T-14,Indore,,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.0,,0.0,,,
2024-07-06,T-14,Jaipur,,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.0,,0.0,,,
2024-07-06,T-14,Kanpur,,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.0,,0.0,,,
2024-07-06,T-14,Kochi,,91311.61074999999,,139397.0,,1.5266076116174525,,,37165.42753333333,,97995.0,,2.6367246794647845,,,0.007078947368421052,,0.005466401715962323,,1.0,,,0.4070175438596491,,0.7029921734327138,,1.0,,,646.3900866249999,,762.0,,1.1788547129159033,,,8001.78062625,,4738.85812,,0.5922254484775653,
2024-07-06,T-14,Kolkata,,379050.0,,408725.0,,1.078287824825221,,,154280.0,,293289.0,,1.901017630282603,,,0.007078947368421053,,0.00588415193589822,,1.0,,,0.4070175438596491,,0.7175704936081717,,1.0,,,2683.275,,2405.0,,0.896292776551043,,,33216.75,,19650.593425,,0.5915868778552988,
2024-07-06,T-14,Lucknow,,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.0,,0.0,,,
2024-07-06,T-14,Madurai,,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.0,,0.0,,,
2024-07-06,T-14,Maharashtra,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,
2024-07-06,T-14,Metros,,861333.3333333334,,1417628.0,,1.6458529411764704,,,452200.0,,926219.0,,2.048250773993808,,,0.0,,0.0,,,,,0.525,,0.6533582858126391,,1.0,,,0.0,,0.0,,,,,111973.33333333334,,107264.79769800001,,0.9579494912300548,
2024-07-06,T-14,Mumbai,,1747841.6666666667,,1234970.0,,0.7065685774359806,,,711402.2222222224,,822666.0,,1.1564006609794113,,,0.007078947368421052,,0.005806618784261966,,1.0,,,0.40701754385964917,,0.6661424973886005,,1.0,,,12372.879166666666,,7171.0,,0.5795740751529471,,,153166.125,,86391.389141,,0.5640371795068917,
2024-07-06,T-14,PAN India,,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.0,,0.0,,,
2024-07-06,T-14,Panjim,,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.0,,0.0,,,
2024-07-06,T-14,Patna,,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.0,,0.0,,,
2024-07-06,T-14,Pune,,330916.6666666667,,366947.0,,1.1088803827751195,,,134688.88888888888,,268323.0,,1.9921687840290383,,,0.007078947368421053,,0.005701095798575816,,1.0,,,0.40701754385964906,,0.7312309407080586,,1.0,,,2342.541666666667,,2092.0,,0.8930470820511908,,,28998.75,,17099.952567,,0.5896789539893961,
2024-07-06,T-14,Punjab C2,,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.0,,0.0,,,
2024-07-06,T-14,Ranchi,,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.0,,0.0,,,
2024-07-06,T-14,TamilNadu,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,
2024-07-06,T-14,Thiruvananthapuram,,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.0,,0.0,,,
2024-07-06,T-14,UP C2,,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.0,,0.0,,,
2024-07-06,T-14,Varanasi,,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.0,,0.0,,,
2024-07-06,T-14,Vizag,,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.0,,0.0,,,
2024-07-06,T-14,Vijaywada,,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.0,,0.0,,,
2024-07-06,T-14,"C1, C2 & Metros",,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.0,,0.0,,,
2024-07-06,T-14,"Bhubaneswar, Lucknow",,314661.43762692827,,477141.0,,1.5163631222129996,,,128072.72549025851,,341861.0,,2.669272467587197,,,0.007078947368421052,,0.007012602144858647,,1.0,,,0.4070175438596491,,0.7164779383871853,,1.0,,,2227.471755832729,,3346.0,,1.502151482387311,,,27574.278613096605,,16984.707028,,0.6159619718911881,
2024-07-06,T-14,"Chandigarh,Jaipur",,468105.4210214723,,615625.0,,1.3151417871995994,,,190527.11873154662,,426623.0,,2.239172055087409,,,0.007078947368421054,,0.007603654822335025,,1.0,,,0.4070175438596491,,0.6929916751269035,,1.0,,,3313.6936382835806,,4681.0,,1.4126230457516444,,,41020.81715793429,,25247.040964,,0.6154689914341868,
2024-07-06,T-14,"Coimbatore, Vizag",,213060.42508333334,,278780.0,,1.3084551008990153,,,86719.33091111112,,199162.0,,2.296627498246552,,,0.007078947368421053,,0.006083650190114068,,1.0,,,0.40701754385964917,,0.7144056245067796,,1.0,,,1508.2435354583333,,1696.0,,1.124486835267363,,,18670.82146125,,11083.185364,,0.5936099483893832,
2024-07-06,T-14,"Indore,Patna",,204213.78916666668,,322345.0,,1.5784683361265184,,,83118.59488888888,,243241.0,,2.9264330120734026,,,0.007078947368421052,,0.006949076300237323,,1.0,,,0.40701754385964906,,0.7545983340830477,,1.0,,,1445.6186654166665,,2240.0,,1.5495095999984,,,17895.576787500002,,10631.233687,,0.5940704685431475,
2024-07-06,T-14,RO C1,,300327.5837333333,,630425.0,,2.099124536492015,,,157671.98145999998,,416058.0,,2.6387567159834946,,,0.0,,0.0,,,,,0.525,,0.659964309791014,,1.0,,,0.0,,0.0,,,,,39042.58588533333,,37391.767728,,0.9577174994970435,
2024-07-06,T-14,Thane & Nagpur,,589009.6657950957,,702827.0,,1.1932350873245243,,,239737.26748151262,,509148.0,,2.123774936407261,,,0.00707894736842105,,0.006288887592536997,,1.0,,,0.40701754385964906,,0.7244286289513636,,1.0,,,4169.568423654755,,4420.0,,1.060061750018179,,,51615.84702888601,,30530.157177,,0.5914880590822091,
2024-07-06,T-14,C1 Geos,,10291529.33,,33482015.0,,3.253356612646412,,,133333.33333333334,,261677.0,,1.9625774999999999,,,0.02453590636562856,,0.020659449558218048,,1.0,,,0.01295563847295894,,0.00781544957793012,,1.0,,,252512.0,,691720.0,,2.7393549613483716,,,797362.3333,,756694.0,,0.9489964203203728,
2024-07-07,T-13,AP + TG C2,,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.0,,0.0,,,
2024-07-07,T-13,"Ahemdabad, Gandhinagar, Surat, Vadodara",,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,
2024-07-07,T-13,Bangalore,,1849455.7870370368,,1882391.0,,1.0178080563989733,,,1032318.6689814815,,1141962.0,,1.106210741230415,,,0.0056871080319047815,,0.007486223637915821,,1.0,,,0.5581742890081905,,0.6066550466932746,,1.0,,,10518.054861111112,,14092.0,,1.3397914525149512,,,185653.2233796296,,135678.75516,,0.730818203369191,
