Date,Publisher,Identifiers,Accrual Campaign Name,Device,Line Item Name,Concept Name,Geo,Geo_City,Geo_Target,Metro/Non Metro,Platform,Section,Ad Unit,Targeting,Deal Type,Impressions,Clicks,Engagements,Reach,Views,25% Views,50% Views,75% Views,100% Views,Spends
04-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Banga_Video_YouTube_Deskt_Bumpe_6seVi-Bu_CPM_MF25-Af-ShLiTVVi,,Bangalore,,,,,,,,,820454,2580,,,0,799322,776087,760848,749646,28085.61317
04-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Chenn_Video_YouTube_Deskt_Instr_Sk31Se_CPV_MF25-Af-ShLiTVVi,,Chennai,,,,,,,,,138656,559,,,88404,118244,102608,94657,88498,14622.65716
04-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Chenn_Video_YouTube_Deskt_Bumpe_6seVi-Bu_CPM_MF25-Af-ShLiTVVi,,Chennai,,,,,,,,,336457,1086,,,0,325475,313713,306634,301887,10239.04389
04-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Hyder_Video_YouTube_Deskt_Instr_Sk31Se_CPV_MF25-Af-ShLiTVVi,,Hyderabad,,,,,,,,,209760,1020,,,115861,167666,138911,125658,115717,23872.95326
04-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Hyder_Video_YouTube_Deskt_Bumpe_6seVi-Bu_CPM_MF25-Af-ShLiTVVi,,Hyderabad,,,,,,,,,607253,2427,,,0,586498,566145,553948,545243,21508.92287
04-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Kolka_Video_YouTube_Deskt_Instr_Sk31Se_CPV_MF25-Af-ShLiTVVi,,Kolkata,,,,,,,,,119491,482,,,71001,99548,83943,76331,70616,11910.58014
04-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Kolka_Video_YouTube_Deskt_Bumpe_6seVi-Bu_CPM_MF25-Af-ShLiTVVi,,Kolkata,,,,,,,,,342679,1153,,,0,332578,321574,315140,310562,8771.282873
04-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Pune_Video_YouTube_Deskt_Instr_Sk31Se_CPV_MF25-Af-ShLiTVVi,,Pune,,,,,,,,,188756,942,,,109730,152942,129101,118117,109771,17378.46659
04-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Pune_Video_YouTube_Deskt_Bumpe_6seVi-Bu_CPM_MF25-Af-ShLiTVVi,,Pune,,,,,,,,,531268,2004,,,0,517570,502168,492488,485475,13139.32697
04-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Thane_Video_YouTube_Deskt_Instr_Sk31Se_CPV_MF25-Af-ShLiTVVi,,Thane & Nagpur,,,,,,,,,203069,1236,,,115843,164161,137264,125554,116681,17897.94875
04-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Thane_Video_YouTube_Deskt_Bumpe_6seVi-Bu_CPM_MF25-Af-ShLiTVVi,,Thane & Nagpur,,,,,,,,,532224,1971,,,0,519951,505514,495730,488481,13607.92896
04-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Ahemd_Video_YouTube_Deskt_Instr_Sk31Se_CPV_MF25-Af-ShLiTVVi,,"Ahemdabad, Gandhinagar, Surat, Vadodara",,,,,,,,,257595,1254,,,136479,200718,163279,147497,135823,20280.52797
04-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Ahemd_Video_YouTube_Deskt_Bumpe_6seVi-Bu_CPM_MF25-Af-ShLiTVVi,,"Ahemdabad, Gandhinagar, Surat, Vadodara",,,,,,,,,722726,3322,,,0,705700,685379,672391,662831,15395.9857
04-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Bhuba_Video_YouTube_Deskt_Instr_Sk31Se_CPV_MF25Af-ShLiTVVi,,"Bhubaneswar, Lucknow",,,,,,,,,190114,994,,,110067,154035,129012,118150,109797,14033.15824
04-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Bhuba_Video_YouTube_Deskt_Bumpe_6seVi-Bu_CPM_MF25-Af-ShLiTVVi,,"Bhubaneswar, Lucknow",,,,,,,,,641534,2328,,,0,625509,605814,593869,585380,10691.62738
04-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Chand_Video_YouTube_Deskt_Instr_Sk31Se_CPV_MF25Af-ShLiTVVi,,"Chandigarh,Jaipur",,,,,,,,,183965,1086,,,98491,144046,118038,106573,97902,14233.39955
04-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Chand_Video_YouTube_Deskt_Bumpe_6seVi-Bu_CPM_MF25-Af-ShLiTVVi,,"Chandigarh,Jaipur",,,,,,,,,538929,2559,,,0,523868,506125,494950,486933,10831.41289
04-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Indor_Video_YouTube_Deskt_Instr_Sk31Se_CPV_MF25-Af-ShLiTVVi,,"Indore,Patna",,,,,,,,,209535,1032,,,116169,166686,138453,125800,116344,14496.63782
04-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Indor_Video_YouTube_Deskt_Bumpe_6seVi-Bu_CPM_MF25-Af-ShLiTVVi,,"Indore,Patna",,,,,,,,,730209,2812,,,0,711433,688022,674009,664032,11090.88911
04-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Coimb_Video_YouTube_Deskt_Instr_Sk31Se_CPV_MF25-Af-ShLiTVVi,,"Coimbatore, Vizag",,,,,,,,,82652,377,,,53287,70515,61269,56821,53276,7159.909513
04-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Coimb_Video_YouTube_Deskt_Bumpe_6seVi-Bu_CPM_MF25-Af-ShLiTVVi,,"Coimbatore, Vizag",,,,,,,,,200408,697,,,0,193962,186763,182425,179345,4982.414485
04-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Kochi_Video_YouTube_Deskt_Instr_Sk31Se_CPV_MF25-Af-ShLiTVVi,,Kochi,,,,,,,,,33066,125,,,20624,27926,23939,21993,20525,2772.304923
04-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Kochi_Video_YouTube_Deskt_Bumpe_6seVi-Bu_CPM_MF25-Af-ShLiTVVi,,Kochi,,,,,,,,,85870,326,,,0,83265,80567,78991,77889,2112.72465
04-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,"Enter_18+_Metro_Video_YouTube_CTV_Run O_Sk31Se_CPM_MF18+,Me",,Metros,,,,,,,,,1151920,,,,284072,640080,384002,319881,282466,103547.8157
04-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,"Enter_18+_Metro_Video_YouTube_CTV_Bumpe_6seVi-Bu_CPM_MF18+,Me",,Metros,,,,,,,,,2892006,,,,0,2806633,2713632,2658168,2618907,75933.44448
04-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_18+_RO C1_Video_YouTube_CTV_Run O_Sk31Se_CPM_MF18ROC1,,ROC1,,,,,,,,,518653,,,,108423,271724,151860,123650,107762,38141.27854
04-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_18+_RO C1_Video_YouTube_CTV_Bumpe_6seVi-Bu_CPM_MF18ROC1,,ROC1,,,,,,,,,454917,,,,0,432243,426351,424141,422678,26475.39377
05-07-2024,DMP DSP,Phase 1,Amz Prime Day Core 24,,Netwo_25-44_Metro_Displ_DSP_Deskt_Run a_Ba_CPM_MF25|AlAmCl,,Metros,,,,,,,,,547733,26301,,,,,,,,36644.38618
05-07-2024,DMP DSP,Phase 1,Amz Prime Day Core 24,,Netwo_25-44_ROC1_Displ_DSP_Deskt_Run a_Ba_CPM_MF25|AlAmCl,,ROC1,,,,,,,,,332622,12762,,,,,,,,20431.39032
05-07-2024,Google Demand Gen,Phase 1,Amz Prime Day Core 24,,Netwo_25-44_Metro_Displ_Google Demand Gen_Deskt_Run a_Ba_CPC_MF25|Af-ShEn,,Metros,,,,,,,,,1262624,65501,,,,,,,,11252.42
05-07-2024,Google Demand Gen,Phase 1,Amz Prime Day Core 24,,Netwo_25-44_RO C1_Displ_Google Demand Gen_Deskt_Run a_Ba_CPC_MF25|Af-ShEn,,ROC1,,,,,,,,,1440163,85541,,,,,,,,10994.64
05-07-2024,Hotstar,Phase 1,Amz Prime Day Core 24,,Enter_25-44_C1 Ge_Video_Hotstar_Deskt_Run a_NoVi10Se_CPM_MF25(Amiprviap,,C1 Geos,,,,,,,,,375288,9396,,,,345653,328039,318249,312242,45034.56
05-07-2024,PMP,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Mumba_Video_PMP_Deskt_Run a_NoVi25Se_CPM_MF25OnShwi20ha,,Mumbai,,,,,,,,,285038,3030,,,,,,,266095,81235.83
05-07-2024,PMP,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Delhi_Video_PMP_Deskt_Run a_NoVi25Se_CPM_MF25OnShwi20ha,,Delhi NCR,,,,,,,,,617331,5528,,,,,,,575349,175939.335
05-07-2024,PMP,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Banga_Video_PMP_Deskt_Run a_NoVi25Se_CPM_MF25OnShwi20ha,,Bangalore,,,,,,,,,171198,2194,,,,,,,158022,48791.43
05-07-2024,PMP,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Chenn_Video_PMP_Deskt_Run a_NoVi25Se_CPM_MF25OnShwi20ha,,Chennai,,,,,,,,,87774,1066,,,,,,,78961,25015.59
05-07-2024,PMP,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Hyder_Video_PMP_Deskt_Run a_NoVi25Se_CPM_MF25OnShwi20ha,,Hyderabad,,,,,,,,,186403,2274,,,,,,,171866,53124.855
05-07-2024,PMP,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Kolka_Video_PMP_Deskt_Run a_NoVi25Se_CPM_MF25OnShwi20ha,,Kolkata,,,,,,,,,210655,1776,,,,,,,195058,60036.675
05-07-2024,PMP,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Pune_Video_PMP_Deskt_Run a_NoVi25Se_CPM_MF25OnShwi20ha,,Pune,,,,,,,,,152568,1193,,,,,,,141886,43481.88
05-07-2024,PMP,Phase 1,Amz Prime Day Core 24,,Enter_18+_Metro_Video_PMP_CTV_Run a_NoVi25Se_CPM_MF18,,Metros,,,,,,,,,97485,,,,,,,,92102,32949.93
05-07-2024,PMP,Phase 1,Amz Prime Day Core 24,,Enter_18+_RO C1_Video_PMP_CTV_Run a_NoVi25Se_CPM_MF18,,ROC1,,,,,,,,,140271,,,,,,,,130722,47411.598
05-07-2024,PMP,Phase 1,Amz Prime Day Core 24,,Enter_18+_Metro_Video_PMP_CTV_Run a_No10se_CPM_MF18,,Metros,,,,,,,,,347491,,,,,,,,325356,59073.47
05-07-2024,PMP,Phase 1,Amz Prime Day Core 24,,Enter_18+_RO C1_Video_PMP_CTV_Run a_No10se_CPM_MF18,,ROC1,,,,,,,,,88974,,,,,,,,82179,15125.58
05-07-2024,PMP,Phase 1,Amz Prime Day Core 24,,Enter_25-44_RO C1_Video_PMP_Deskt_Run a_NoVi25Se_CPM_MF25OnShwi20ha,,ROC1,,,,,,,,,399888,3771,,,,,,,370235,113968.08
05-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Mumba_Video_YouTube_Deskt_Instr_Sk31Se_CPV_MF25-Af-ShLiTVVi,,Mumbai,,,,,,,,,373869,1893,,,169335,274495,212151,186428,168367,46163.06735
05-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Mumba_Video_YouTube_Deskt_Bumpe_6seVi-Bu_CPM_MF25-Af-ShLiTVVi,,Mumbai,,,,,,,,,959339,3713,,,0,930482,900133,881959,869158,37089.9698
05-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Delhi_Video_YouTube_Deskt_Instr_Sk31Se_CPV_MF25-Af-ShLiTVVi,,Delhi NCR,,,,,,,,,649052,3576,,,322116,498749,396235,351330,318527,69899.61208
05-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Delhi_Video_YouTube_Deskt_Bumpe_6seVi-Bu_CPM_MF25-Af-ShLiTVVi,,Delhi NCR,,,,,,,,,1518058,6281,,,0,1469934,1422479,1392784,1371295,52012.5083
05-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Banga_Video_YouTube_Deskt_Instr_Sk31Se_CPV_MF25-Af-ShLiTVVi,,Bangalore,,,,,,,,,263478,1159,,,164587,223468,192977,177532,165414,31160.40158
05-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Banga_Video_YouTube_Deskt_Bumpe_6seVi-Bu_CPM_MF25-Af-ShLiTVVi,,Bangalore,,,,,,,,,817262,2695,,,0,795808,771839,756256,744814,26730.33733
05-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Chenn_Video_YouTube_Deskt_Instr_Sk31Se_CPV_MF25-Af-ShLiTVVi,,Chennai,,,,,,,,,132153,517,,,84607,112991,98178,90535,84537,14040.08537
05-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Chenn_Video_YouTube_Deskt_Bumpe_6seVi-Bu_CPM_MF25-Af-ShLiTVVi,,Chennai,,,,,,,,,337315,1135,,,0,326038,313984,306881,301993,9778.56177
05-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Hyder_Video_YouTube_Deskt_Instr_Sk31Se_CPV_MF25-Af-ShLiTVVi,,Hyderabad,,,,,,,,,219293,1197,,,116522,172706,141344,126899,116025,25501.38777
05-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Hyder_Video_YouTube_Deskt_Bumpe_6seVi-Bu_CPM_MF25-Af-ShLiTVVi,,Hyderabad,,,,,,,,,587428,2238,,,0,567315,547240,535548,527147,20653.18596
05-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Kolka_Video_YouTube_Deskt_Instr_Sk31Se_CPV_MF25-Af-ShLiTVVi,,Kolkata,,,,,,,,,109182,463,,,65792,91971,77908,70852,65491,11425.07288
05-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Kolka_Video_YouTube_Deskt_Bumpe_6seVi-Bu_CPM_MF25-Af-ShLiTVVi,,Kolkata,,,,,,,,,290796,1083,,,0,282374,273002,267436,263425,8420.618337
05-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Pune_Video_YouTube_Deskt_Instr_Sk31Se_CPV_MF25-Af-ShLiTVVi,,Pune,,,,,,,,,176460,857,,,101583,142823,120068,109504,101776,16661.52192
05-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Pune_Video_YouTube_Deskt_Bumpe_6seVi-Bu_CPM_MF25-Af-ShLiTVVi,,Pune,,,,,,,,,509625,1866,,,0,495194,478791,468788,461852,12590.19497
05-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Thane_Video_YouTube_Deskt_Instr_Sk31Se_CPV_MF25-Af-ShLiTVVi,,Thane & Nagpur,,,,,,,,,192443,1228,,,108300,154928,128755,117273,108782,17173.26849
05-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Thane_Video_YouTube_Deskt_Bumpe_6seVi-Bu_CPM_MF25-Af-ShLiTVVi,,Thane & Nagpur,,,,,,,,,514141,1941,,,0,501580,486747,476836,469605,12966.96905
05-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Ahemd_Video_YouTube_Deskt_Instr_Sk31Se_CPV_MF25-Af-ShLiTVVi,,"Ahemdabad, Gandhinagar, Surat, Vadodara",,,,,,,,,234792,1204,,,123532,183581,148788,133902,122729,19456.03003
05-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Ahemd_Video_YouTube_Deskt_Bumpe_6seVi-Bu_CPM_MF25-Af-ShLiTVVi,,"Ahemdabad, Gandhinagar, Surat, Vadodara",,,,,,,,,692836,3301,,,0,675069,654000,640844,631377,14699.21095
05-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Bhuba_Video_YouTube_Deskt_Instr_Sk31Se_CPV_MF25Af-ShLiTVVi,,"Bhubaneswar, Lucknow",,,,,,,,,168939,967,,,98907,138606,116159,106254,98498,13486.88295
05-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Bhuba_Video_YouTube_Deskt_Bumpe_6seVi-Bu_CPM_MF25-Af-ShLiTVVi,,"Bhubaneswar, Lucknow",,,,,,,,,577420,2219,,,0,562654,544599,533763,526057,10229.06365
05-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Chand_Video_YouTube_Deskt_Instr_Sk31Se_CPV_MF25Af-ShLiTVVi,,"Chandigarh,Jaipur",,,,,,,,,162102,936,,,89468,129881,107128,96808,88931,13662.40482
05-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Chand_Video_YouTube_Deskt_Bumpe_6seVi-Bu_CPM_MF25-Af-ShLiTVVi,,"Chandigarh,Jaipur",,,,,,,,,572921,2790,,,0,556044,535989,523801,514849,10316.38574
05-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Indor_Video_YouTube_Deskt_Instr_Sk31Se_CPV_MF25-Af-ShLiTVVi,,"Indore,Patna",,,,,,,,,179362,1089,,,99940,143737,118896,108038,99755,13916.08327
05-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Indor_Video_YouTube_Deskt_Bumpe_6seVi-Bu_CPM_MF25-Af-ShLiTVVi,,"Indore,Patna",,,,,,,,,661544,2551,,,0,644389,623054,610448,601614,10638.02961
05-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Coimb_Video_YouTube_Deskt_Instr_Sk31Se_CPV_MF25-Af-ShLiTVVi,,"Coimbatore, Vizag",,,,,,,,,77811,312,,,49047,66140,57037,52455,48991,6870.185252
05-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Coimb_Video_YouTube_Deskt_Bumpe_6seVi-Bu_CPM_MF25-Af-ShLiTVVi,,"Coimbatore, Vizag",,,,,,,,,186206,666,,,0,179951,172966,168812,165949,4774.056281
05-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Kochi_Video_YouTube_Deskt_Instr_Sk31Se_CPV_MF25-Af-ShLiTVVi,,Kochi,,,,,,,,,30192,118,,,19502,25948,22545,20799,19410,2661.077459
05-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Kochi_Video_YouTube_Deskt_Bumpe_6seVi-Bu_CPM_MF25-Af-ShLiTVVi,,Kochi,,,,,,,,,84737,319,,,0,82247,79578,78052,76996,2021.190867
05-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,"Enter_18+_Metro_Video_YouTube_CTV_Run O_Sk31Se_CPM_MF18+,Me",,Metros,,,,,,,,,1065745,,,,280934,614020,376128,315372,279394,99446.78999
05-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,"Enter_18+_Metro_Video_YouTube_CTV_Bumpe_6seVi-Bu_CPM_MF18+,Me",,Metros,,,,,,,,,2981984,,,,0,2888414,2786351,2727986,2686790,72901.04454
05-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_18+_RO C1_Video_YouTube_CTV_Run O_Sk31Se_CPM_MF18ROC1,,ROC1,,,,,,,,,512546,,,,109735,273311,153508,125129,109069,36631.59854
05-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_18+_RO C1_Video_YouTube_CTV_Bumpe_6seVi-Bu_CPM_MF18ROC1,,ROC1,,,,,,,,,430970,,,,0,411422,406121,404006,402738,25422.28105
06-07-2024,DMP DSP,Phase 1,Amz Prime Day Core 24,,Netwo_25-44_Metro_Displ_DSP_Deskt_Run a_Ba_CPM_MF25|AlAmCl,,Metros,,,,,,,,,529279,23004,,,,,,,,34692.64124
06-07-2024,DMP DSP,Phase 1,Amz Prime Day Core 24,,Netwo_25-44_ROC1_Displ_DSP_Deskt_Run a_Ba_CPM_MF25|AlAmCl,,ROC1,,,,,,,,,320944,11389,,,,,,,,19459.95989
06-07-2024,Google Demand Gen,Phase 1,Amz Prime Day Core 24,,Netwo_25-44_Metro_Displ_Google Demand Gen_Deskt_Run a_Ba_CPC_MF25|Af-ShEn,,Metros,,,,,,,,,1252875,65254,,,,,,,,10644.88
06-07-2024,Google Demand Gen,Phase 1,Amz Prime Day Core 24,,Netwo_25-44_RO C1_Displ_Google Demand Gen_Deskt_Run a_Ba_CPC_MF25|Af-ShEn,,ROC1,,,,,,,,,1585034,92751,,,,,,,,11745.55
06-07-2024,Hotstar,Phase 1,Amz Prime Day Core 24,,Enter_25-44_C1 Ge_Video_Hotstar_Deskt_Run a_NoVi10Se_CPM_MF25(Amiprviap,,C1 Geos,,,,,,,,,396782,9757,,,,364596,389580,334063,327185,47613.84
06-07-2024,PMP,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Mumba_Video_PMP_Deskt_Run a_NoVi25Se_CPM_MF25OnShwi20ha,,Mumbai,,,,,,,,,292816,6605,,,,,,,264562,83452.56
06-07-2024,PMP,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Delhi_Video_PMP_Deskt_Run a_NoVi25Se_CPM_MF25OnShwi20ha,,Delhi NCR,,,,,,,,,525602,11281,,,,,,,454874,149796.57
06-07-2024,PMP,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Banga_Video_PMP_Deskt_Run a_NoVi25Se_CPM_MF25OnShwi20ha,,Bangalore,,,,,,,,,329490,3334,,,,,,,237885,93904.65
06-07-2024,PMP,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Chenn_Video_PMP_Deskt_Run a_NoVi25Se_CPM_MF25OnShwi20ha,,Chennai,,,,,,,,,223928,6608,,,,,,,167128,63819.48
06-07-2024,PMP,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Hyder_Video_PMP_Deskt_Run a_NoVi25Se_CPM_MF25OnShwi20ha,,Hyderabad,,,,,,,,,459542,11781,,,,,,,365848,130969.47
06-07-2024,PMP,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Kolka_Video_PMP_Deskt_Run a_NoVi25Se_CPM_MF25OnShwi20ha,,Kolkata,,,,,,,,,181220,1870,,,,,,,150192,51647.7
06-07-2024,PMP,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Pune_Video_PMP_Deskt_Run a_NoVi25Se_CPM_MF25OnShwi20ha,,Pune,,,,,,,,,106912,2614,,,,,,,96871,30469.92
06-07-2024,PMP,Phase 1,Amz Prime Day Core 24,,Enter_18+_Metro_Video_PMP_CTV_Run a_NoVi25Se_CPM_MF18,,Metros,,,,,,,,,206453,,,,,,,,194716,69781.114
06-07-2024,PMP,Phase 1,Amz Prime Day Core 24,,Enter_18+_RO C1_Video_PMP_CTV_Run a_NoVi25Se_CPM_MF18,,ROC1,,,,,,,,,186780,,,,,,,,172323,63131.64
06-07-2024,PMP,Phase 1,Amz Prime Day Core 24,,Enter_18+_Metro_Video_PMP_CTV_Run a_No10se_CPM_MF18,,Metros,,,,,,,,,333929,,,,,,,,312323,56767.93
06-07-2024,PMP,Phase 1,Amz Prime Day Core 24,,Enter_18+_RO C1_Video_PMP_CTV_Run a_No10se_CPM_MF18,,ROC1,,,,,,,,,112515,,,,,,,,103675,19127.55
06-07-2024,PMP,Phase 1,Amz Prime Day Core 24,,Enter_25-44_RO C1_Video_PMP_Deskt_Run a_NoVi25Se_CPM_MF25OnShwi20ha,,ROC1,,,,,,,,,307658,2326,,,,,,,284887,87682.53
06-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Mumba_Video_YouTube_Deskt_Instr_Sk31Se_CPV_MF25-Af-ShLiTVVi,,Mumbai,,,,,,,,,432524,2448,,,184451,306251,232705,203276,182968,53718.45668
06-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Mumba_Video_YouTube_Deskt_Bumpe_6seVi-Bu_CPM_MF25-Af-ShLiTVVi,,Mumbai,,,,,,,,,882929,3457,,,0,854657,826023,808892,796807,36525.03262
06-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Delhi_Video_YouTube_Deskt_Instr_Sk31Se_CPV_MF25-Af-ShLiTVVi,,Delhi NCR,,,,,,,,,610581,3331,,,300375,462864,366872,326602,297350,64210.13355
06-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Delhi_Video_YouTube_Deskt_Bumpe_6seVi-Bu_CPM_MF25-Af-ShLiTVVi,,Delhi NCR,,,,,,,,,1382906,5634,,,0,1334175,1288693,1261139,1241224,49433.39626
06-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Banga_Video_YouTube_Deskt_Instr_Sk31Se_CPV_MF25-Af-ShLiTVVi,,Bangalore,,,,,,,,,258512,1147,,,161631,219826,189771,174374,162255,31216.51916
06-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Banga_Video_YouTube_Deskt_Bumpe_6seVi-Bu_CPM_MF25-Af-ShLiTVVi,,Bangalore,,,,,,,,,823692,2514,,,0,803566,780827,766310,755701,23939.20858
06-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Chenn_Video_YouTube_Deskt_Instr_Sk31Se_CPV_MF25-Af-ShLiTVVi,,Chennai,,,,,,,,,123723,515,,,80027,106194,92559,85525,79921,13348.23198
06-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Chenn_Video_YouTube_Deskt_Bumpe_6seVi-Bu_CPM_MF25-Af-ShLiTVVi,,Chennai,,,,,,,,,358651,1145,,,0,347778,336092,329333,324645,9275.581633
06-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Hyder_Video_YouTube_Deskt_Instr_Sk31Se_CPV_MF25-Af-ShLiTVVi,,Hyderabad,,,,,,,,,230842,1169,,,123253,181166,148336,133626,122647,27370.21398
06-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Hyder_Video_YouTube_Deskt_Bumpe_6seVi-Bu_CPM_MF25-Af-ShLiTVVi,,Hyderabad,,,,,,,,,555278,2073,,,0,536117,517139,506125,498276,19630.70864
06-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Kolka_Video_YouTube_Deskt_Instr_Sk31Se_CPV_MF25-Af-ShLiTVVi,,Kolkata,,,,,,,,,107463,468,,,63210,89263,75116,68265,62883,10857.36296
06-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Kolka_Video_YouTube_Deskt_Bumpe_6seVi-Bu_CPM_MF25-Af-ShLiTVVi,,Kolkata,,,,,,,,,303556,1189,,,0,294456,284672,278962,274798,7949.194666
06-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Pune_Video_YouTube_Deskt_Instr_Sk31Se_CPV_MF25-Af-ShLiTVVi,,Pune,,,,,,,,,154173,775,,,93376,128155,109585,100569,93694,15069.52751
06-07-2024,YouTube,Phase 1,Amz Prime Day Core 24,,Enter_25-44_Pune_Video_YouTube_Deskt_Bumpe_6seVi-Bu_CPM_MF25-Af-ShLiTVVi,,Pune,,,,,,,,,520287,2094,,,0,505892,489636,479888,473083,11952.03378
