Date,Publisher,Identifiers,Accrual Campaign Name,Device,Line Item Name,Concept Name,Geo,Geo_City,Geo_Target,Metro/Non Metro,Platform,Section,Ad Unit,Targeting,Deal Type,Impressions,Clicks,Engagements,Reach,Views,25% Views,50% Views,75% Views,100% Views,Spends
2024-09-14,PMP OTT,Jupiter,Jupiter,,Metro_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Hingl_NA_CPM,NCEMI,Metro,,,,,,,,,24606,0.0,nan,nan,nan,23623,22877.0,22050.0,19574,6643.62
2024-09-14,PMP OTT,Jupiter,Jupiter,,TN (E_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Tamil_NA_CPM,Exchange,TN,,,,,,,,,1135,0.0,nan,nan,nan,1046,996.0,959.0,914,306.45
2024-09-14,PMP OTT,Jupiter,Jupiter,,TN (E_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Tamil_NA_CPM,NCEMI,TN,,,,,,,,,1023,0.0,nan,nan,nan,949,907.0,852.0,817,276.21
2024-09-14,PMP OTT,Jupiter,Jupiter,,UP+UK_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Hingl_NA_CPM,Exchange,UP+UK,,,,,,,,,11966,0.0,nan,nan,nan,11548,11230.0,10864.0,10165,3230.82
2024-09-14,PMP OTT,Jupiter,Jupiter,,UP+UK_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Hingl_NA_CPM,NCEMI,UP+UK,,,,,,,,,11889,0.0,nan,nan,nan,11505,11228.0,10851.0,10090,3210.03
2024-09-16,PMP OTT,Jupiter,Jupiter,,Metro_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Hingl_NA_CPM,NCEMI,Metro,,,,,,,,,676501,nan,nan,nan,nan,674452,nan,nan,484097,182655.27
2024-09-16,PMP OTT,Jupiter,Jupiter,,Metro_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Hingl_NA_CPM,Exchange,Metro,,,,,,,,,676386,nan,nan,nan,nan,674261,nan,nan,483540,182624.22
2024-09-15,PMP OTT,Jupiter,Jupiter,,Metro_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Hingl_NA_CPM,NCEMI,Metro,,,,,,,,,304173,nan,nan,nan,nan,303799,nan,nan,244664,82126.71
2024-09-15,PMP OTT,Jupiter,Jupiter,,Metro_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Hingl_NA_CPM,Exchange,Metro,,,,,,,,,302980,nan,nan,nan,nan,302607,nan,nan,243504,81804.6
2024-09-15,PMP OTT,Jupiter,Jupiter,,HSM (_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Hingl_NA_CPM,Exchange,HSM,,,,,,,,,60141,nan,nan,nan,nan,60105,nan,nan,50498,16238.07
2024-09-15,PMP OTT,Jupiter,Jupiter,,HSM (_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Hingl_NA_CPM,NCEMI,HSM,,,,,,,,,60057,nan,nan,nan,nan,60025,nan,nan,50481,16215.39
2024-09-16,PMP OTT,Jupiter,Jupiter,,HSM (_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Hingl_NA_CPM,Exchange,HSM,,,,,,,,,43500,nan,nan,nan,nan,43425,nan,nan,37323,11745.0
2024-09-16,PMP OTT,Jupiter,Jupiter,,HSM (_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Hingl_NA_CPM,NCEMI,HSM,,,,,,,,,43086,nan,nan,nan,nan,43014,nan,nan,37030,11633.22
2024-09-15,PMP OTT,Jupiter,Jupiter,,UP+UK_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Hingl_NA_CPM,NCEMI,UP+UK,,,,,,,,,25506,nan,nan,nan,nan,25495,nan,nan,22058,6886.62
2024-09-15,PMP OTT,Jupiter,Jupiter,,UP+UK_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Hingl_NA_CPM,Exchange,UP+UK,,,,,,,,,25495,nan,nan,nan,nan,25485,nan,nan,22073,6883.65
2024-09-16,PMP OTT,Jupiter,Jupiter,,UP+UK_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Hingl_NA_CPM,NCEMI,UP+UK,,,,,,,,,18233,nan,nan,nan,nan,18204,nan,nan,15926,4922.91
2024-09-16,PMP OTT,Jupiter,Jupiter,,UP+UK_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Hingl_NA_CPM,Exchange,UP+UK,,,,,,,,,18090,nan,nan,nan,nan,18059,nan,nan,15836,4884.3
2024-09-15,PMP OTT,Jupiter,Jupiter,,AP+Te_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Teleg_NA_CPM,Exchange,AP+Te,,,,,,,,,15858,nan,nan,nan,nan,15854,nan,nan,13560,4281.66
2024-09-16,PMP OTT,Jupiter,Jupiter,,AP+Te_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Teleg_NA_CPM,NCEMI,AP+Te,,,,,,,,,15855,nan,nan,nan,nan,15823,nan,nan,13557,4280.85
2024-09-16,PMP OTT,Jupiter,Jupiter,,AP+Te_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Teleg_NA_CPM,Exchange,AP+Te,,,,,,,,,15691,nan,nan,nan,nan,15660,nan,nan,13258,4236.57
2024-09-15,PMP OTT,Jupiter,Jupiter,,AP+Te_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Teleg_NA_CPM,NCEMI,AP+Te,,,,,,,,,15677,nan,nan,nan,nan,15671,nan,nan,13523,4232.79
2024-09-14,PMP OTT,Jupiter,Jupiter,,Metro_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Hingl_NA_CPM,Exchange,Metro,,,,,,,,,13372,nan,nan,nan,nan,13358,nan,nan,10513,3610.44
2024-09-14,PMP OTT,Jupiter,Jupiter,,Metro_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Hingl_NA_CPM,NCEMI,Metro,,,,,,,,,13098,nan,nan,nan,nan,13085,nan,nan,10329,3536.46
2024-09-16,PMP OTT,Jupiter,Jupiter,,KER_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Malay_NA_CPM,NCEMI,KER,,,,,,,,,9541,nan,nan,nan,nan,9504,nan,nan,8103,2576.07
2024-09-16,PMP OTT,Jupiter,Jupiter,,KER_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Malay_NA_CPM,Exchange,KER,,,,,,,,,9462,nan,nan,nan,nan,9442,nan,nan,8062,2554.74
2024-09-14,PMP OTT,Jupiter,Jupiter,,HSM (_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Hingl_NA_CPM,NCEMI,HSM,,,,,,,,,3302,nan,nan,nan,nan,3301,nan,nan,2850,891.54
2024-09-14,PMP OTT,Jupiter,Jupiter,,HSM (_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Hingl_NA_CPM,Exchange,HSM,,,,,,,,,3204,nan,nan,nan,nan,3204,nan,nan,2722,865.08
2024-09-15,PMP OTT,Jupiter,Jupiter,,TN (E_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Tamil_NA_CPM,Exchange,TN,,,,,,,,,2799,nan,nan,nan,nan,2794,nan,nan,2106,755.73
2024-09-16,PMP OTT,Jupiter,Jupiter,,MH+Go_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Marat_NA_CPM,NCEMI,MH+Go,,,,,,,,,2707,nan,nan,nan,nan,2704,nan,nan,2459,730.89
2024-09-16,PMP OTT,Jupiter,Jupiter,,MH+Go_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Marat_NA_CPM,Exchange,MH+Go,,,,,,,,,2667,nan,nan,nan,nan,2665,nan,nan,2427,720.09
2024-09-16,PMP OTT,Jupiter,Jupiter,,MH+Go_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Marat_NA_CPM,Exchange,MH+Go,,,,,,,,,2664,nan,nan,nan,nan,2661,nan,nan,2363,719.28
2024-09-16,PMP OTT,Jupiter,Jupiter,,MH+Go_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Marat_NA_CPM,NCEMI,MH+Go,,,,,,,,,2626,nan,nan,nan,nan,2623,nan,nan,2351,709.02
2024-09-15,PMP OTT,Jupiter,Jupiter,,TN (E_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Tamil_NA_CPM,NCEMI,TN,,,,,,,,,2615,nan,nan,nan,nan,2614,nan,nan,1923,706.05
2024-09-15,PMP OTT,Jupiter,Jupiter,,MH+Go_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Marat_NA_CPM,Exchange,MH+Go,,,,,,,,,2609,nan,nan,nan,nan,2609,nan,nan,2400,704.43
2024-09-15,PMP OTT,Jupiter,Jupiter,,MH+Go_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Marat_NA_CPM,NCEMI,MH+Go,,,,,,,,,2550,nan,nan,nan,nan,2549,nan,nan,2326,688.5
2024-09-15,PMP OTT,Jupiter,Jupiter,,MH+Go_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Marat_NA_CPM,NCEMI,MH+Go,,,,,,,,,2520,nan,nan,nan,nan,2520,nan,nan,2296,680.4
2024-09-15,PMP OTT,Jupiter,Jupiter,,MH+Go_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Marat_NA_CPM,Exchange,MH+Go,,,,,,,,,2518,nan,nan,nan,nan,2517,nan,nan,2314,679.86
2024-09-15,PMP OTT,Jupiter,Jupiter,,KER_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Malay_NA_CPM,Exchange,KER,,,,,,,,,2390,nan,nan,nan,nan,2383,nan,nan,1407,645.3
2024-09-15,PMP OTT,Jupiter,Jupiter,,KER_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Malay_NA_CPM,NCEMI,KER,,,,,,,,,2272,nan,nan,nan,nan,2270,nan,nan,1351,613.44
2024-09-16,PMP OTT,Jupiter,Jupiter,,TN (E_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Tamil_NA_CPM,NCEMI,TN,,,,,,,,,2001,nan,nan,nan,nan,1996,nan,nan,1515,540.27
2024-09-16,PMP OTT,Jupiter,Jupiter,,TN (E_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Tamil_NA_CPM,Exchange,TN,,,,,,,,,1964,nan,nan,nan,nan,1961,nan,nan,1484,530.28
2024-09-14,PMP OTT,Jupiter,Jupiter,,UP+UK_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Hingl_NA_CPM,NCEMI,UP+UK,,,,,,,,,1153,nan,nan,nan,nan,1151,nan,nan,982,311.31
2024-09-14,PMP OTT,Jupiter,Jupiter,,UP+UK_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Hingl_NA_CPM,Exchange,UP+UK,,,,,,,,,1045,nan,nan,nan,nan,1045,nan,nan,887,282.15
2024-09-14,PMP OTT,Jupiter,Jupiter,,AP+Te_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Teleg_NA_CPM,NCEMI,AP+Te,,,,,,,,,696,nan,nan,nan,nan,696,nan,nan,581,187.92
2024-09-14,PMP OTT,Jupiter,Jupiter,,AP+Te_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Teleg_NA_CPM,Exchange,AP+Te,,,,,,,,,681,nan,nan,nan,nan,681,nan,nan,572,183.87
2024-09-14,PMP OTT,Jupiter,Jupiter,,MH+Go_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Marat_NA_CPM,NCEMI,MH+Go,,,,,,,,,566,nan,nan,nan,nan,566,nan,nan,503,152.82
2024-09-14,PMP OTT,Jupiter,Jupiter,,MH+Go_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Marat_NA_CPM,Exchange,MH+Go,,,,,,,,,563,nan,nan,nan,nan,562,nan,nan,494,152.01
2024-09-14,PMP OTT,Jupiter,Jupiter,,MH+Go_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Marat_NA_CPM,NCEMI,MH+Go,,,,,,,,,551,nan,nan,nan,nan,550,nan,nan,477,148.77
2024-09-14,PMP OTT,Jupiter,Jupiter,,MH+Go_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Marat_NA_CPM,Exchange,MH+Go,,,,,,,,,514,nan,nan,nan,nan,514,nan,nan,449,138.78
2024-09-14,PMP OTT,Jupiter,Jupiter,,TN (E_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Tamil_NA_CPM,NCEMI,TN,,,,,,,,,70,nan,nan,nan,nan,70,nan,nan,59,18.9
2024-09-14,PMP OTT,Jupiter,Jupiter,,TN (E_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Tamil_NA_CPM,Exchange,TN,,,,,,,,,66,nan,nan,nan,nan,65,nan,nan,53,17.82
2024-09-14,PMP OTT,Jupiter,Jupiter,,KER_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Malay_NA_CPM,NCEMI,KER,,,,,,,,,49,nan,nan,nan,nan,49,nan,nan,35,13.23
2024-09-14,PMP OTT,Jupiter,Jupiter,,KER_NA_Enter_PMP OTT_CTV_Midro_ViAd_20 se_NC(2Ex(2_Malay_NA_CPM,Exchange,KER,,,,,,,,,43,nan,nan,nan,nan,43,nan,nan,27,11.61
2024-09-16,PMP OTT,Jupiter,Jupiter,,HSM (_NA_Enter_PMP OTT (SL+Jio)_Deskt_Midro_ViAd_10 se_MoH&ApFaBlDe_Hingl_18-44_CPM,Appliances,HSM,,,,,,,,,203,1.0,nan,nan,nan,203,nan,nan,178,25.375
2024-09-16,PMP OTT,Jupiter,Jupiter,,HSM (_NA_Enter_PMP OTT (SL+Jio)_Deskt_Midro_ViAd_10 se_MoH&ApFaBlDe_Hingl_18-44_CPM,Blockbuster Deals,HSM,,,,,,,,,182,3.0,nan,nan,nan,181,nan,nan,156,22.75
2024-09-16,PMP OTT,Jupiter,Jupiter,,HSM (_NA_Enter_PMP OTT (SL+Jio)_Deskt_Midro_ViAd_10 se_MoH&ApFaBlDe_Hingl_18-44_CPM,H&K,HSM,,,,,,,,,181,2.0,nan,nan,nan,181,nan,nan,149,22.625
2024-09-16,PMP OTT,Jupiter,Jupiter,,HSM (_NA_Enter_PMP OTT (SL+Jio)_Deskt_Midro_ViAd_10 se_MoH&ApFaBlDe_Hingl_18-44_CPM,Fashion,HSM,,,,,,,,,174,0.0,nan,nan,nan,174,nan,nan,146,21.75
2024-09-16,PMP OTT,Jupiter,Jupiter,,HSM (_NA_Enter_PMP OTT (SL+Jio)_Deskt_Midro_ViAd_10 se_MoH&ApFaBlDe_Hingl_18-44_CPM,Mobiles,HSM,,,,,,,,,173,2.0,nan,nan,nan,173,nan,nan,156,21.625
2024-09-16,PMP OTT,Jupiter,Jupiter,,Metro_NA_Enter_PMP OTT (SL+Jio)_Deskt_Midro_ViAd_10 se_MoH&ApFaBlDe_Hingl_18-44_CPM,Blockbuster Deals,Metro_NA_Enter_PMP OTT,,,,,,,,,116,0.0,nan,nan,nan,116,nan,nan,99,14.5
2024-09-16,PMP OTT,Jupiter,Jupiter,,Metro_NA_Enter_PMP OTT (SL+Jio)_Deskt_Midro_ViAd_10 se_MoH&ApFaBlDe_Hingl_18-44_CPM,Mobiles,Metro_NA_Enter_PMP OTT,,,,,,,,,107,1.0,nan,nan,nan,107,nan,nan,98,13.375
2024-09-16,PMP OTT,Jupiter,Jupiter,,Metro_NA_Enter_PMP OTT (SL+Jio)_Deskt_Midro_ViAd_10 se_MoH&ApFaBlDe_Hingl_18-44_CPM,Fashion,Metro_NA_Enter_PMP OTT,,,,,,,,,106,4.0,nan,nan,nan,106,nan,nan,97,13.25
2024-09-16,PMP OTT,Jupiter,Jupiter,,Metro_NA_Enter_PMP OTT (SL+Jio)_Deskt_Midro_ViAd_10 se_MoH&ApFaBlDe_Hingl_18-44_CPM,Appliances,Metro_NA_Enter_PMP OTT,,,,,,,,,105,0.0,nan,nan,nan,105,nan,nan,94,13.125
2024-09-16,PMP OTT,Jupiter,Jupiter,,Metro_NA_Enter_PMP OTT (SL+Jio)_Deskt_Midro_ViAd_10 se_MoH&ApFaBlDe_Hingl_18-44_CPM,H&K,Metro_NA_Enter_PMP OTT,,,,,,,,,102,1.0,nan,nan,nan,101,nan,nan,87,12.75
2024-09-16,PMP OTT,Jupiter,Jupiter,,UP+UK_NA_Enter_PMP OTT (SL+Jio)_Deskt_Midro_ViAd_10 se_MoH&ApFaBlDe_Hingl_18-44_CPM,Appliances,UP+UK_NA_Enter_PMP OTT,,,,,,,,,50,0.0,nan,nan,nan,49,nan,nan,44,6.25
2024-09-16,PMP OTT,Jupiter,Jupiter,,MH+Go_NA_Enter_PMP OTT (SL+Jio)_Deskt_Midro_ViAd_10 se_MoH&ApFaBlDe_Marat_18-44_CPM,Appliances,MH+Go_NA_Enter_PMP OTT,,,,,,,,,49,1.0,nan,nan,nan,49,nan,nan,43,6.125
2024-09-16,PMP OTT,Jupiter,Jupiter,,UP+UK_NA_Enter_PMP OTT (SL+Jio)_Deskt_Midro_ViAd_10 se_MoH&ApFaBlDe_Hingl_18-44_CPM,Mobiles,UP+UK_NA_Enter_PMP OTT,,,,,,,,,48,0.0,nan,nan,nan,48,nan,nan,42,6.0
2024-09-16,PMP OTT,Jupiter,Jupiter,,UP+UK_NA_Enter_PMP OTT (SL+Jio)_Deskt_Midro_ViAd_10 se_MoH&ApFaBlDe_Hingl_18-44_CPM,Blockbuster Deals,UP+UK_NA_Enter_PMP OTT,,,,,,,,,47,0.0,nan,nan,nan,47,nan,nan,38,5.875
2024-09-16,PMP OTT,Jupiter,Jupiter,,MH+Go_NA_Enter_PMP OTT (SL+Jio)_Deskt_Midro_ViAd_10 se_MoH&ApFaBlDe_Marat_18-44_CPM,Appliances,MH+Go_NA_Enter_PMP OTT,,,,,,,,,46,0.0,nan,nan,nan,46,nan,nan,37,5.75
2024-09-16,PMP OTT,Jupiter,Jupiter,,MH+Go_NA_Enter_PMP OTT (SL+Jio)_Deskt_Midro_ViAd_10 se_MoH&ApFaBlDe_Marat_18-44_CPM,Blockbuster Deals,MH+Go_NA_Enter_PMP OTT,,,,,,,,,42,0.0,nan,nan,nan,42,nan,nan,38,5.25
2024-09-16,PMP OTT,Jupiter,Jupiter,,MH+Go_NA_Enter_PMP OTT (SL+Jio)_Deskt_Midro_ViAd_10 se_MoH&ApFaBlDe_Marat_18-44_CPM,Mobiles,MH+Go_NA_Enter_PMP OTT,,,,,,,,,41,1.0,nan,nan,nan,41,nan,nan,34,5.125
2024-09-16,PMP OTT,Jupiter,Jupiter,,MH+Go_NA_Enter_PMP OTT (SL+Jio)_Deskt_Midro_ViAd_10 se_MoH&ApFaBlDe_Marat_18-44_CPM,H&K,MH+Go_NA_Enter_PMP OTT,,,,,,,,,40,2.0,nan,nan,nan,40,nan,nan,32,5.0
