Date,Publisher,Identifiers,Accrual Campaign Name,Device,Line Item Name,Concept Name,Geo,Geo_City,Geo_Target,Metro/Non Metro,Platform,Section,Ad Unit,Targeting,Deal Type,Impressions,Clicks,Engagements,Reach,Views,25% Views,50% Views,75% Views,100% Views,Spends
2024-08-25,Nobrokerhood,aa,aa,,Utili_18+_Pune_Displ_Nobrokerhood_Mobil_PAS_Funct_PA-6Dahi10SO(22425Au&8t9t10Se)_CPM_Ni,,Pune,,,,,,,,,138021,2797,nan,nan,nan,nan,nan,nan,nan,nan
2024-08-25,Nobrokerhood,aa,aa,,Utili_18+_Chenn_Displ_Nobrokerhood_Mobil_PAS_Funct_PA-6Dahi10SO(22425Au&8t9t10Se)_CPM_Ni,,Chennai,,,,,,,,,37879,601,nan,nan,nan,nan,nan,nan,nan,nan
2024-08-22,PMP OTT,aa,aa,,Enter_18+_All C_Video_PMP - OTT - CTV_Conne_Instr_Funct_No|Vi20se_CPM_AlTaGe,XCIP24IN008_EDE_AW_APAC_mtk_NEKN_A_PLC_CTV_WEB_NA_DIG_DISPP_SBAN_RON_psq3augpmpottacvctv_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:20_NSKP_4_CPM_SSWT_EN_11VFVF_22082024_30092024_NA_MLT_MLT_NA,All,,,,,,,,,94252,0,nan,nan,nan,nan,nan,nan,88806.0,25448.04
2024-08-22,PMP OTT,aa,aa,,Enter_25-44_Chenn_Video_PMP (PG)_Mobil_Midro_Funct_MiRo-Vi20se_CPM_MF25|A.sh+e-apus(NMyAjFlTaNe,XCIP24IN008_EDE_AW_APAC_mtk_NEKN_A_PLC_MOB_AP_NA_DIG_VIDP_SBAN_RON_psq3augpmppgchev20_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:20_NSKP_4_CPM_SSWT_EN_11VFVB_22082024_30092024_NA_TAMIL_MLT_NA,Chennai,,,,,,,,,25755,669,nan,nan,nan,nan,nan,nan,23914.0,5794.875
2024-08-22,PMP OTT,aa,aa,,Enter_25-44_Delhi_Video_PMP (PG)_Mobil_Midro_Funct_MiRo-Vi20se_CPM_MF25|A.sh+e-apus(NMyAjFlTaNe,XCIP24IN008_EDE_AW_APAC_mtk_NEKN_A_PLC_MOB_AP_NA_DIG_VIDP_SBAN_RON_psq3augpmppgdelv20_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:20_NSKP_4_CPM_SSWT_EN_11VFV9_22082024_30092024_NA_DELHI_NEW DE_NA,Delhi,,,,,,,,,16788,582,nan,nan,nan,nan,nan,nan,15620.0,3777.3
2024-08-22,PMP OTT,aa,aa,,Enter_25-44_Mumba_Video_PMP (PG)_Mobil_Midro_Funct_MiRo-Vi20se_CPM_MF25|A.sh+e-apus(NMyAjFlTaNe,XCIP24IN008_EDE_AW_APAC_mtk_NEKN_A_PLC_MOB_AP_NA_DIG_VIDP_SBAN_RON_psq3augpmppgmumv20_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:20_NSKP_4_CPM_SSWT_EN_11VFST_22082024_30092024_NA_MAHARA_MUMBAI_NA,Mumbai,,,,,,,,,14132,366,nan,nan,nan,nan,nan,nan,13262.0,3179.7
2024-08-22,PMP OTT,aa,aa,,Enter_25-44_Pune_Video_PMP (PG)_Mobil_Midro_Funct_MiRo-Vi20se_CPM_MF25|A.sh+e-apus(NMyAjFlTaNe,XCIP24IN008_EDE_AW_APAC_mtk_NEKN_A_PLC_MOB_AP_NA_DIG_VIDP_SBAN_RON_psq3augpmppgpunv20_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:20_NSKP_4_CPM_SSWT_EN_11VFVD_22082024_30092024_NA_MAHARA_PUNE_NA,Pune,,,,,,,,,9129,242,nan,nan,nan,nan,nan,nan,8519.0,2054.025
2024-08-22,PMP OTT,aa,aa,,Enter_25-44_Chenn_Video_PMP (Open Auction)_Mobil_Midro_Funct_MiRo-Vi20se_CPM_MF25|A.sh+e-apus(NMyAjFlTaNe,XCIP24IN008_EDE_AW_APAC_mtk_NEKN_A_PLC_MOB_AP_NA_DIG_VIDP_SBAN_RON_psq3augpmpoachev20_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:20_NSKP_4_CPM_SSWT_EN_11VFVC_22082024_30092024_NA_TAMIL_MLT_NA,Chennai,,,,,,,,,27636,350,nan,nan,nan,nan,nan,nan,21405.0,3735.854401
2024-08-22,PMP OTT,aa,aa,,Enter_25-44_Delhi_Video_PMP (Open Auction)_Mobil_Midro_Funct_MiRo-Vi20se_CPM_MF25|A.sh+e-apus(NMyAjFlTaNe,XCIP24IN008_EDE_AW_APAC_mtk_NEKN_A_PLC_MOB_AP_NA_DIG_VIDP_SBAN_RON_psq3augpmpoadelv20_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:20_NSKP_4_CPM_SSWT_EN_11VFVA_22082024_30092024_NA_DELHI_NEW DE_NA,Delhi,,,,,,,,,25815,116,nan,nan,nan,nan,nan,nan,21554.0,3498.996078
2024-08-22,PMP OTT,aa,aa,,Enter_25-44_Mumba_Video_PMP (Open Auction)_Mobil_Midro_Funct_MiRo-Vi20se_CPM_MF25|A.sh+e-apus(NMyAjFlTaNe,XCIP24IN008_EDE_AW_APAC_mtk_NEKN_A_PLC_MOB_AP_NA_DIG_VIDP_SBAN_RON_psq3augpmpoamumv20_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:20_NSKP_4_CPM_SSWT_EN_11VFV8_22082024_30092024_NA_MAHARA_MUMBAI_NA,Mumbai,,,,,,,,,12917,110,nan,nan,nan,nan,nan,nan,10562.0,1754.154163
2024-08-22,PMP OTT,aa,aa,,Enter_25-44_Pune_Video_PMP (Open Auction)_Mobil_Midro_Funct_MiRo-Vi20se_CPM_MF25|A.sh+e-apus(NMyAjFlTaNe,XCIP24IN008_EDE_AW_APAC_mtk_NEKN_A_PLC_MOB_AP_NA_DIG_VIDP_SBAN_RON_psq3augpmpoapunv20_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:20_NSKP_4_CPM_SSWT_EN_11VFVE_22082024_30092024_NA_MAHARA_PUNE_NA,Pune,,,,,,,,,6331,70,nan,nan,nan,nan,nan,nan,5189.0,859.478366
2024-08-22,PMP OTT,aa,aa,,Enter_18+_All C_Video_PMP - OTT - CTV_Conne_Instr_Funct_No|Vi20se_CPM_AlTaGe,XCIP24IN008_EDE_AW_APAC_mtk_NEKN_A_PLC_CTV_WEB_NA_DIG_DISPP_SBAN_RON_psq3augpmpottacvctv_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:20_NSKP_4_CPM_SSWT_EN_11VFVF_22082024_30092024_NA_MLT_MLT_NA,All,,,,,,,,,13588,0,nan,nan,nan,nan,nan,nan,13357.0,3668.76
2024-08-23,PMP OTT,aa,aa,,Enter_18+_All C_Video_PMP - OTT - CTV_Conne_Instr_Funct_No|Vi20se_CPM_AlTaGe,XCIP24IN008_EDE_AW_APAC_mtk_NEKN_A_PLC_CTV_WEB_NA_DIG_DISPP_SBAN_RON_psq3augpmpottacvctv_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:20_NSKP_4_CPM_SSWT_EN_11VFVF_22082024_30092024_NA_MLT_MLT_NA,All,,,,,,,,,172724,0,nan,nan,nan,nan,nan,nan,166527.0,46635.48
2024-08-23,PMP OTT,aa,aa,,Enter_25-44_Chenn_Video_PMP (PG)_Mobil_Midro_Funct_MiRo-Vi20se_CPM_MF25|A.sh+e-apus(NMyAjFlTaNe,XCIP24IN008_EDE_AW_APAC_mtk_NEKN_A_PLC_MOB_AP_NA_DIG_VIDP_SBAN_RON_psq3augpmppgchev20_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:20_NSKP_4_CPM_SSWT_EN_11VFVB_22082024_30092024_NA_TAMIL_MLT_NA,Chennai,,,,,,,,,31456,802,nan,nan,nan,nan,nan,nan,29498.0,7077.6
2024-08-23,PMP OTT,aa,aa,,Enter_25-44_Delhi_Video_PMP (PG)_Mobil_Midro_Funct_MiRo-Vi20se_CPM_MF25|A.sh+e-apus(NMyAjFlTaNe,XCIP24IN008_EDE_AW_APAC_mtk_NEKN_A_PLC_MOB_AP_NA_DIG_VIDP_SBAN_RON_psq3augpmppgdelv20_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:20_NSKP_4_CPM_SSWT_EN_11VFV9_22082024_30092024_NA_DELHI_NEW DE_NA,Delhi,,,,,,,,,32845,896,nan,nan,nan,nan,nan,nan,30846.0,7390.125
2024-08-23,PMP OTT,aa,aa,,Enter_25-44_Mumba_Video_PMP (PG)_Mobil_Midro_Funct_MiRo-Vi20se_CPM_MF25|A.sh+e-apus(NMyAjFlTaNe,XCIP24IN008_EDE_AW_APAC_mtk_NEKN_A_PLC_MOB_AP_NA_DIG_VIDP_SBAN_RON_psq3augpmppgmumv20_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:20_NSKP_4_CPM_SSWT_EN_11VFST_22082024_30092024_NA_MAHARA_MUMBAI_NA,Mumbai,,,,,,,,,13889,342,nan,nan,nan,nan,nan,nan,12846.0,3125.025
2024-08-23,PMP OTT,aa,aa,,Enter_25-44_Pune_Video_PMP (PG)_Mobil_Midro_Funct_MiRo-Vi20se_CPM_MF25|A.sh+e-apus(NMyAjFlTaNe,XCIP24IN008_EDE_AW_APAC_mtk_NEKN_A_PLC_MOB_AP_NA_DIG_VIDP_SBAN_RON_psq3augpmppgpunv20_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:20_NSKP_4_CPM_SSWT_EN_11VFVD_22082024_30092024_NA_MAHARA_PUNE_NA,Pune,,,,,,,,,8339,223,nan,nan,nan,nan,nan,nan,7745.0,1876.275
2024-08-23,PMP OTT,aa,aa,,Enter_25-44_Chenn_Video_PMP (Open Auction)_Mobil_Midro_Funct_MiRo-Vi20se_CPM_MF25|A.sh+e-apus(NMyAjFlTaNe,XCIP24IN008_EDE_AW_APAC_mtk_NEKN_A_PLC_MOB_AP_NA_DIG_VIDP_SBAN_RON_psq3augpmpoachev20_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:20_NSKP_4_CPM_SSWT_EN_11VFVC_22082024_30092024_NA_TAMIL_MLT_NA,Chennai,,,,,,,,,25302,299,nan,nan,nan,nan,nan,nan,19646.0,3419.209579
2024-08-23,PMP OTT,aa,aa,,Enter_25-44_Delhi_Video_PMP (Open Auction)_Mobil_Midro_Funct_MiRo-Vi20se_CPM_MF25|A.sh+e-apus(NMyAjFlTaNe,XCIP24IN008_EDE_AW_APAC_mtk_NEKN_A_PLC_MOB_AP_NA_DIG_VIDP_SBAN_RON_psq3augpmpoadelv20_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:20_NSKP_4_CPM_SSWT_EN_11VFVA_22082024_30092024_NA_DELHI_NEW DE_NA,Delhi,,,,,,,,,27245,124,nan,nan,nan,nan,nan,nan,22600.0,3696.702422
2024-08-23,PMP OTT,aa,aa,,Enter_25-44_Mumba_Video_PMP (Open Auction)_Mobil_Midro_Funct_MiRo-Vi20se_CPM_MF25|A.sh+e-apus(NMyAjFlTaNe,XCIP24IN008_EDE_AW_APAC_mtk_NEKN_A_PLC_MOB_AP_NA_DIG_VIDP_SBAN_RON_psq3augpmpoamumv20_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:20_NSKP_4_CPM_SSWT_EN_11VFV8_22082024_30092024_NA_MAHARA_MUMBAI_NA,Mumbai,,,,,,,,,13432,117,nan,nan,nan,nan,nan,nan,10961.0,1823.300522
2024-08-23,PMP OTT,aa,aa,,Enter_25-44_Pune_Video_PMP (Open Auction)_Mobil_Midro_Funct_MiRo-Vi20se_CPM_MF25|A.sh+e-apus(NMyAjFlTaNe,XCIP24IN008_EDE_AW_APAC_mtk_NEKN_A_PLC_MOB_AP_NA_DIG_VIDP_SBAN_RON_psq3augpmpoapunv20_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:20_NSKP_4_CPM_SSWT_EN_11VFVE_22082024_30092024_NA_MAHARA_PUNE_NA,Pune,,,,,,,,,6462,71,nan,nan,nan,nan,nan,nan,5211.0,876.889434
2024-08-23,PMP OTT,aa,aa,,Enter_18+_All C_Video_PMP - OTT - CTV_Conne_Instr_Funct_No|Vi20se_CPM_AlTaGe,XCIP24IN008_EDE_AW_APAC_mtk_NEKN_A_PLC_CTV_WEB_NA_DIG_DISPP_SBAN_RON_psq3augpmpottacvctv_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:20_NSKP_4_CPM_SSWT_EN_11VFVF_22082024_30092024_NA_MLT_MLT_NA,All,,,,,,,,,23744,0,nan,nan,nan,nan,nan,nan,23319.0,6410.88
2024-08-24,PMP OTT,aa,aa,,Enter_18+_All C_Video_PMP - OTT - CTV_Conne_Instr_Funct_No|Vi20se_CPM_AlTaGe,XCIP24IN008_EDE_AW_APAC_mtk_NEKN_A_PLC_CTV_WEB_NA_DIG_DISPP_SBAN_RON_psq3augpmpottacvctv_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:20_NSKP_4_CPM_SSWT_EN_11VFVF_22082024_30092024_NA_MLT_MLT_NA,All,,,,,,,,,131935,0,nan,nan,nan,nan,nan,nan,126705.0,35622.45
2024-08-24,PMP OTT,aa,aa,,Enter_25-44_Chenn_Video_PMP (PG)_Mobil_Midro_Funct_MiRo-Vi20se_CPM_MF25|A.sh+e-apus(NMyAjFlTaNe,XCIP24IN008_EDE_AW_APAC_mtk_NEKN_A_PLC_MOB_AP_NA_DIG_VIDP_SBAN_RON_psq3augpmppgchev20_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:20_NSKP_4_CPM_SSWT_EN_11VFVB_22082024_30092024_NA_TAMIL_MLT_NA,Chennai,,,,,,,,,61957,1840,nan,nan,nan,nan,nan,nan,58390.0,13940.325
2024-08-24,PMP OTT,aa,aa,,Enter_25-44_Delhi_Video_PMP (PG)_Mobil_Midro_Funct_MiRo-Vi20se_CPM_MF25|A.sh+e-apus(NMyAjFlTaNe,XCIP24IN008_EDE_AW_APAC_mtk_NEKN_A_PLC_MOB_AP_NA_DIG_VIDP_SBAN_RON_psq3augpmppgdelv20_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:20_NSKP_4_CPM_SSWT_EN_11VFV9_22082024_30092024_NA_DELHI_NEW DE_NA,Delhi,,,,,,,,,78492,2785,nan,nan,nan,nan,nan,nan,72874.0,17660.7
2024-08-24,PMP OTT,aa,aa,,Enter_25-44_Mumba_Video_PMP (PG)_Mobil_Midro_Funct_MiRo-Vi20se_CPM_MF25|A.sh+e-apus(NMyAjFlTaNe,XCIP24IN008_EDE_AW_APAC_mtk_NEKN_A_PLC_MOB_AP_NA_DIG_VIDP_SBAN_RON_psq3augpmppgmumv20_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:20_NSKP_4_CPM_SSWT_EN_11VFST_22082024_30092024_NA_MAHARA_MUMBAI_NA,Mumbai,,,,,,,,,59310,1694,nan,nan,nan,nan,nan,nan,55438.0,13344.75
2024-08-24,PMP OTT,aa,aa,,Enter_25-44_Pune_Video_PMP (PG)_Mobil_Midro_Funct_MiRo-Vi20se_CPM_MF25|A.sh+e-apus(NMyAjFlTaNe,XCIP24IN008_EDE_AW_APAC_mtk_NEKN_A_PLC_MOB_AP_NA_DIG_VIDP_SBAN_RON_psq3augpmppgpunv20_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:20_NSKP_4_CPM_SSWT_EN_11VFVD_22082024_30092024_NA_MAHARA_PUNE_NA,Pune,,,,,,,,,19450,629,nan,nan,nan,nan,nan,nan,18137.0,4376.25
2024-08-24,PMP OTT,aa,aa,,Enter_25-44_Chenn_Video_PMP (Open Auction)_Mobil_Midro_Funct_MiRo-Vi20se_CPM_MF25|A.sh+e-apus(NMyAjFlTaNe,XCIP24IN008_EDE_AW_APAC_mtk_NEKN_A_PLC_MOB_AP_NA_DIG_VIDP_SBAN_RON_psq3augpmpoachev20_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:20_NSKP_4_CPM_SSWT_EN_11VFVC_22082024_30092024_NA_TAMIL_MLT_NA,Chennai,,,,,,,,,24946,318,nan,nan,nan,nan,nan,nan,19221.0,3371.130165
2024-08-24,PMP OTT,aa,aa,,Enter_25-44_Delhi_Video_PMP (Open Auction)_Mobil_Midro_Funct_MiRo-Vi20se_CPM_MF25|A.sh+e-apus(NMyAjFlTaNe,XCIP24IN008_EDE_AW_APAC_mtk_NEKN_A_PLC_MOB_AP_NA_DIG_VIDP_SBAN_RON_psq3augpmpoadelv20_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:20_NSKP_4_CPM_SSWT_EN_11VFVA_22082024_30092024_NA_DELHI_NEW DE_NA,Delhi,,,,,,,,,27162,130,nan,nan,nan,nan,nan,nan,22632.0,3685.907916
2024-08-24,PMP OTT,aa,aa,,Enter_25-44_Mumba_Video_PMP (Open Auction)_Mobil_Midro_Funct_MiRo-Vi20se_CPM_MF25|A.sh+e-apus(NMyAjFlTaNe,XCIP24IN008_EDE_AW_APAC_mtk_NEKN_A_PLC_MOB_AP_NA_DIG_VIDP_SBAN_RON_psq3augpmpoamumv20_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:20_NSKP_4_CPM_SSWT_EN_11VFV8_22082024_30092024_NA_MAHARA_MUMBAI_NA,Mumbai,,,,,,,,,13273,99,nan,nan,nan,nan,nan,nan,10668.0,1804.212633
2024-08-24,PMP OTT,aa,aa,,Enter_25-44_Pune_Video_PMP (Open Auction)_Mobil_Midro_Funct_MiRo-Vi20se_CPM_MF25|A.sh+e-apus(NMyAjFlTaNe,XCIP24IN008_EDE_AW_APAC_mtk_NEKN_A_PLC_MOB_AP_NA_DIG_VIDP_SBAN_RON_psq3augpmpoapunv20_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:20_NSKP_4_CPM_SSWT_EN_11VFVE_22082024_30092024_NA_MAHARA_PUNE_NA,Pune,,,,,,,,,6441,82,nan,nan,nan,nan,nan,nan,5378.0,877.121579
2024-08-24,PMP OTT,aa,aa,,Enter_18+_All C_Video_PMP - OTT - CTV_Conne_Instr_Funct_No|Vi20se_CPM_AlTaGe,XCIP24IN008_EDE_AW_APAC_mtk_NEKN_A_PLC_CTV_WEB_NA_DIG_DISPP_SBAN_RON_psq3augpmpottacvctv_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:20_NSKP_4_CPM_SSWT_EN_11VFVF_22082024_30092024_NA_MLT_MLT_NA,All,,,,,,,,,37544,3,nan,nan,nan,nan,nan,nan,36576.0,10136.88
2024-08-25,PMP OTT,aa,aa,,Enter_18+_All C_Video_PMP - OTT - CTV_Conne_Instr_Funct_No|Vi20se_CPM_AlTaGe,XCIP24IN008_EDE_AW_APAC_mtk_NEKN_A_PLC_CTV_WEB_NA_DIG_DISPP_SBAN_RON_psq3augpmpottacvctv_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:20_NSKP_4_CPM_SSWT_EN_11VFVF_22082024_30092024_NA_MLT_MLT_NA,All,,,,,,,,,207888,0,nan,nan,nan,nan,nan,nan,200218.0,56129.76
2024-08-25,PMP OTT,aa,aa,,Enter_25-44_Chenn_Video_PMP (PG)_Mobil_Midro_Funct_MiRo-Vi20se_CPM_MF25|A.sh+e-apus(NMyAjFlTaNe,XCIP24IN008_EDE_AW_APAC_mtk_NEKN_A_PLC_MOB_AP_NA_DIG_VIDP_SBAN_RON_psq3augpmppgchev20_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:20_NSKP_4_CPM_SSWT_EN_11VFVB_22082024_30092024_NA_TAMIL_MLT_NA,Chennai,,,,,,,,,25792,837,nan,nan,nan,nan,nan,nan,23893.0,5803.2
2024-08-25,PMP OTT,aa,aa,,Enter_25-44_Delhi_Video_PMP (PG)_Mobil_Midro_Funct_MiRo-Vi20se_CPM_MF25|A.sh+e-apus(NMyAjFlTaNe,XCIP24IN008_EDE_AW_APAC_mtk_NEKN_A_PLC_MOB_AP_NA_DIG_VIDP_SBAN_RON_psq3augpmppgdelv20_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:20_NSKP_4_CPM_SSWT_EN_11VFV9_22082024_30092024_NA_DELHI_NEW DE_NA,Delhi,,,,,,,,,23744,932,nan,nan,nan,nan,nan,nan,21822.0,5342.4
2024-08-25,PMP OTT,aa,aa,,Enter_25-44_Mumba_Video_PMP (PG)_Mobil_Midro_Funct_MiRo-Vi20se_CPM_MF25|A.sh+e-apus(NMyAjFlTaNe,XCIP24IN008_EDE_AW_APAC_mtk_NEKN_A_PLC_MOB_AP_NA_DIG_VIDP_SBAN_RON_psq3augpmppgmumv20_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:20_NSKP_4_CPM_SSWT_EN_11VFST_22082024_30092024_NA_MAHARA_MUMBAI_NA,Mumbai,,,,,,,,,18377,621,nan,nan,nan,nan,nan,nan,16349.0,4134.825
2024-08-25,PMP OTT,aa,aa,,Enter_25-44_Pune_Video_PMP (PG)_Mobil_Midro_Funct_MiRo-Vi20se_CPM_MF25|A.sh+e-apus(NMyAjFlTaNe,XCIP24IN008_EDE_AW_APAC_mtk_NEKN_A_PLC_MOB_AP_NA_DIG_VIDP_SBAN_RON_psq3augpmppgpunv20_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:20_NSKP_4_CPM_SSWT_EN_11VFVD_22082024_30092024_NA_MAHARA_PUNE_NA,Pune,,,,,,,,,11503,389,nan,nan,nan,nan,nan,nan,10365.0,2588.175
2024-08-25,PMP OTT,aa,aa,,Enter_25-44_Chenn_Video_PMP (Open Auction)_Mobil_Midro_Funct_MiRo-Vi20se_CPM_MF25|A.sh+e-apus(NMyAjFlTaNe,XCIP24IN008_EDE_AW_APAC_mtk_NEKN_A_PLC_MOB_AP_NA_DIG_VIDP_SBAN_RON_psq3augpmpoachev20_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:20_NSKP_4_CPM_SSWT_EN_11VFVC_22082024_30092024_NA_TAMIL_MLT_NA,Chennai,,,,,,,,,25166,353,nan,nan,nan,nan,nan,nan,19372.0,3400.492759
2024-08-25,PMP OTT,aa,aa,,Enter_25-44_Delhi_Video_PMP (Open Auction)_Mobil_Midro_Funct_MiRo-Vi20se_CPM_MF25|A.sh+e-apus(NMyAjFlTaNe,XCIP24IN008_EDE_AW_APAC_mtk_NEKN_A_PLC_MOB_AP_NA_DIG_VIDP_SBAN_RON_psq3augpmpoadelv20_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:20_NSKP_4_CPM_SSWT_EN_11VFVA_22082024_30092024_NA_DELHI_NEW DE_NA,Delhi,,,,,,,,,23926,159,nan,nan,nan,nan,nan,nan,19584.0,3243.777316
2024-08-25,PMP OTT,aa,aa,,Enter_25-44_Mumba_Video_PMP (Open Auction)_Mobil_Midro_Funct_MiRo-Vi20se_CPM_MF25|A.sh+e-apus(NMyAjFlTaNe,XCIP24IN008_EDE_AW_APAC_mtk_NEKN_A_PLC_MOB_AP_NA_DIG_VIDP_SBAN_RON_psq3augpmpoamumv20_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:20_NSKP_4_CPM_SSWT_EN_11VFV8_22082024_30092024_NA_MAHARA_MUMBAI_NA,Mumbai,,,,,,,,,10941,84,nan,nan,nan,nan,nan,nan,8576.0,1486.067966
2024-08-25,PMP OTT,aa,aa,,Enter_25-44_Pune_Video_PMP (Open Auction)_Mobil_Midro_Funct_MiRo-Vi20se_CPM_MF25|A.sh+e-apus(NMyAjFlTaNe,XCIP24IN008_EDE_AW_APAC_mtk_NEKN_A_PLC_MOB_AP_NA_DIG_VIDP_SBAN_RON_psq3augpmpoapunv20_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:20_NSKP_4_CPM_SSWT_EN_11VFVE_22082024_30092024_NA_MAHARA_PUNE_NA,Pune,,,,,,,,,5364,47,nan,nan,nan,nan,nan,nan,4374.0,729.838241
