Genre,Demo,Geo,Medium,Publisher,Platform,Section,Ad Unit,Deal Type,Targeting,Est Imp,CTR,Est Clicks,VTR,Est Video Views,eCPM ,eCPC ,Net Unit Cost,Total Net Cost,% Allocation,Duplication,Reach,Effective Reach,Audience Pool,% Reach,Avg. Freq,Start Date,End Date,Days,Reach T,Freq,Imp F,Budget T,Unnamed: 36,PG possibility,DV CPM,Total_Days,Campaign Name,Phase/inputs
Entertainment,25-44,Bangalore,Video,YouTube,Desktop & Mobile,Instream,Skippable 31 Sec,CPV,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",303750.0,0.004,1215.0,0.35,106312.5,105.0,26.25,0.3,31893.75,0.021965086791441945,0.8,1620000.0,323999.99999999994,4050000.0,0.4,1.5,2024-07-02,2024-07-09,8.0,1620000.0,1.5,2430000.0,255150.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Bangalore,Video,YouTube,Desktop & Mobile,Instream,Skippable 31 Sec,CPV,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",303750.0,0.004,1215.0,0.35,106312.5,105.0,26.25,0.3,31893.75,0.021965086791441945,0.8,1620000.0,323999.99999999994,4050000.0,0.4,1.5,2024-07-02,2024-07-09,8.0,1620000.0,1.5,2430000.0,255150.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Bangalore,Video,YouTube,Desktop & Mobile,Instream,Skippable 31 Sec,CPV,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",303750.0,0.004,1215.0,0.35,106312.5,105.0,26.25,0.3,31893.75,0.021965086791441945,0.8,1620000.0,323999.99999999994,4050000.0,0.4,1.5,2024-07-02,2024-07-09,8.0,1620000.0,1.5,2430000.0,255150.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Bangalore,Video,YouTube,Desktop & Mobile,Instream,Skippable 31 Sec,CPV,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",303750.0,0.004,1215.0,0.35,106312.5,105.0,26.25,0.3,31893.75,0.021965086791441945,0.8,1620000.0,323999.99999999994,4050000.0,0.4,1.5,2024-07-02,2024-07-09,8.0,1620000.0,1.5,2430000.0,255150.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Bangalore,Video,YouTube,Desktop & Mobile,Instream,Skippable 31 Sec,CPV,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",303750.0,0.004,1215.0,0.35,106312.5,105.0,26.25,0.3,31893.75,0.021965086791441945,0.8,1620000.0,323999.99999999994,4050000.0,0.4,1.5,2024-07-02,2024-07-09,8.0,1620000.0,1.5,2430000.0,255150.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Bangalore,Video,YouTube,Desktop & Mobile,Instream,Skippable 31 Sec,CPV,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",303750.0,0.004,1215.0,0.35,106312.5,105.0,26.25,0.3,31893.75,0.021965086791441945,0.8,1620000.0,323999.99999999994,4050000.0,0.4,1.5,2024-07-02,2024-07-09,8.0,1620000.0,1.5,2430000.0,255150.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Bangalore,Video,YouTube,Desktop & Mobile,Instream,Skippable 31 Sec,CPV,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",303750.0,0.004,1215.0,0.35,106312.5,105.0,26.25,0.3,31893.75,0.021965086791441945,0.8,1620000.0,323999.99999999994,4050000.0,0.4,1.5,2024-07-02,2024-07-09,8.0,1620000.0,1.5,2430000.0,255150.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Bangalore,Video,YouTube,Desktop & Mobile,Instream,Skippable 31 Sec,CPV,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",303750.0,0.004,1215.0,0.35,106312.5,105.0,26.25,0.3,31893.75,0.021965086791441945,0.8,1620000.0,323999.99999999994,4050000.0,0.4,1.5,2024-07-02,2024-07-09,8.0,1620000.0,1.5,2430000.0,255150.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Bangalore,Video,YouTube,Desktop & Mobile,Bumper,6 sec Video - Bumper,CPM,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",405000.0,0.004,1620.0,0.85,344250.0,60.0,15.0,60.0,24300.0,0.016735304222051006,0.9,1620000.0,161999.99999999997,4050000.0,0.4,2.0,2024-07-02,2024-07-09,8.0,2025000.0,2.0,4050000.0,243000.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Bangalore,Video,YouTube,Desktop & Mobile,Bumper,6 sec Video - Bumper,CPM,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",405000.0,0.004,1620.0,0.85,344250.0,60.0,15.0,60.0,24300.0,0.016735304222051006,0.9,1620000.0,161999.99999999997,4050000.0,0.4,2.0,2024-07-02,2024-07-09,8.0,2025000.0,2.0,4050000.0,243000.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Bangalore,Video,YouTube,Desktop & Mobile,Bumper,6 sec Video - Bumper,CPM,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",405000.0,0.004,1620.0,0.85,344250.0,60.0,15.0,60.0,24300.0,0.016735304222051006,0.9,1620000.0,161999.99999999997,4050000.0,0.4,2.0,2024-07-02,2024-07-09,8.0,2025000.0,2.0,4050000.0,243000.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Bangalore,Video,YouTube,Desktop & Mobile,Bumper,6 sec Video - Bumper,CPM,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",405000.0,0.004,1620.0,0.85,344250.0,60.0,15.0,60.0,24300.0,0.016735304222051006,0.9,1620000.0,161999.99999999997,4050000.0,0.4,2.0,2024-07-02,2024-07-09,8.0,2025000.0,2.0,4050000.0,243000.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Bangalore,Video,YouTube,Desktop & Mobile,Bumper,6 sec Video - Bumper,CPM,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",405000.0,0.004,1620.0,0.85,344250.0,60.0,15.0,60.0,24300.0,0.016735304222051006,0.9,1620000.0,161999.99999999997,4050000.0,0.4,2.0,2024-07-02,2024-07-09,8.0,2025000.0,2.0,4050000.0,243000.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Bangalore,Video,YouTube,Desktop & Mobile,Bumper,6 sec Video - Bumper,CPM,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",405000.0,0.004,1620.0,0.85,344250.0,60.0,15.0,60.0,24300.0,0.016735304222051006,0.9,1620000.0,161999.99999999997,4050000.0,0.4,2.0,2024-07-02,2024-07-09,8.0,2025000.0,2.0,4050000.0,243000.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Bangalore,Video,YouTube,Desktop & Mobile,Bumper,6 sec Video - Bumper,CPM,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",405000.0,0.004,1620.0,0.85,344250.0,60.0,15.0,60.0,24300.0,0.016735304222051006,0.9,1620000.0,161999.99999999997,4050000.0,0.4,2.0,2024-07-02,2024-07-09,8.0,2025000.0,2.0,4050000.0,243000.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Bangalore,Video,YouTube,Desktop & Mobile,Bumper,6 sec Video - Bumper,CPM,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",405000.0,0.004,1620.0,0.85,344250.0,60.0,15.0,60.0,24300.0,0.016735304222051006,0.9,1620000.0,161999.99999999997,4050000.0,0.4,2.0,2024-07-02,2024-07-09,8.0,2025000.0,2.0,4050000.0,243000.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Bangalore,Video,PMP,Desktop & Mobile,Run across OTT,Non-Skip| Video 25 Sec ,CPM,MF 25-44| Online Shoppers with 20k+ handsets,147731.92758385217,0.003,443.1957827515565,0.85,125572.13844627434,285.0,95.0,285.0,42103.59936139787,0.028996565603141802,1.0,787903.613780545,0.0,1969759.0344513622,0.4,1.5,2024-07-02,2024-07-09,8.0,,,,,,Yes,6.2,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Bangalore,Video,PMP,Desktop & Mobile,Run across OTT,Non-Skip| Video 25 Sec ,CPM,MF 25-44| Online Shoppers with 20k+ handsets,147731.92758385217,0.003,443.1957827515565,0.85,125572.13844627434,285.0,95.0,285.0,42103.59936139787,0.028996565603141802,1.0,787903.613780545,0.0,1969759.0344513622,0.4,1.5,2024-07-02,2024-07-09,8.0,,,,,,Yes,6.2,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Bangalore,Video,PMP,Desktop & Mobile,Run across OTT,Non-Skip| Video 25 Sec ,CPM,MF 25-44| Online Shoppers with 20k+ handsets,147731.92758385217,0.003,443.1957827515565,0.85,125572.13844627434,285.0,95.0,285.0,42103.59936139787,0.028996565603141802,1.0,787903.613780545,0.0,1969759.0344513622,0.4,1.5,2024-07-02,2024-07-09,8.0,,,,,,Yes,6.2,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Bangalore,Video,PMP,Desktop & Mobile,Run across OTT,Non-Skip| Video 25 Sec ,CPM,MF 25-44| Online Shoppers with 20k+ handsets,147731.92758385217,0.003,443.1957827515565,0.85,125572.13844627434,285.0,95.0,285.0,42103.59936139787,0.028996565603141802,1.0,787903.613780545,0.0,1969759.0344513622,0.4,1.5,2024-07-02,2024-07-09,8.0,,,,,,Yes,6.2,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Bangalore,Video,PMP,Desktop & Mobile,Run across OTT,Non-Skip| Video 25 Sec ,CPM,MF 25-44| Online Shoppers with 20k+ handsets,147731.92758385217,0.003,443.1957827515565,0.85,125572.13844627434,285.0,95.0,285.0,42103.59936139787,0.028996565603141802,1.0,787903.613780545,0.0,1969759.0344513622,0.4,1.5,2024-07-02,2024-07-09,8.0,,,,,,Yes,6.2,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Bangalore,Video,PMP,Desktop & Mobile,Run across OTT,Non-Skip| Video 25 Sec ,CPM,MF 25-44| Online Shoppers with 20k+ handsets,147731.92758385217,0.003,443.1957827515565,0.85,125572.13844627434,285.0,95.0,285.0,42103.59936139787,0.028996565603141802,1.0,787903.613780545,0.0,1969759.0344513622,0.4,1.5,2024-07-02,2024-07-09,8.0,,,,,,Yes,6.2,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Bangalore,Video,PMP,Desktop & Mobile,Run across OTT,Non-Skip| Video 25 Sec ,CPM,MF 25-44| Online Shoppers with 20k+ handsets,147731.92758385217,0.003,443.1957827515565,0.85,125572.13844627434,285.0,95.0,285.0,42103.59936139787,0.028996565603141802,1.0,787903.613780545,0.0,1969759.0344513622,0.4,1.5,2024-07-02,2024-07-09,8.0,,,,,,Yes,6.2,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Bangalore,Video,PMP,Desktop & Mobile,Run across OTT,Non-Skip| Video 25 Sec ,CPM,MF 25-44| Online Shoppers with 20k+ handsets,147731.92758385217,0.003,443.1957827515565,0.85,125572.13844627434,285.0,95.0,285.0,42103.59936139787,0.028996565603141802,1.0,787903.613780545,0.0,1969759.0344513622,0.4,1.5,2024-07-02,2024-07-09,8.0,,,,,,Yes,6.2,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Chennai,Video,YouTube,Desktop & Mobile,Instream,Skippable 31 Sec,CPV,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",111000.0,0.004,444.0,0.35,38850.0,105.0,26.25,0.3,11655.0,0.0080267477657615,0.8,592000.0,118399.99999999997,1480000.0,0.4,1.5,2024-07-02,2024-07-09,8.0,592000.0,1.5,888000.0,93240.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Chennai,Video,YouTube,Desktop & Mobile,Instream,Skippable 31 Sec,CPV,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",111000.0,0.004,444.0,0.35,38850.0,105.0,26.25,0.3,11655.0,0.0080267477657615,0.8,592000.0,118399.99999999997,1480000.0,0.4,1.5,2024-07-02,2024-07-09,8.0,592000.0,1.5,888000.0,93240.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Chennai,Video,YouTube,Desktop & Mobile,Instream,Skippable 31 Sec,CPV,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",111000.0,0.004,444.0,0.35,38850.0,105.0,26.25,0.3,11655.0,0.0080267477657615,0.8,592000.0,118399.99999999997,1480000.0,0.4,1.5,2024-07-02,2024-07-09,8.0,592000.0,1.5,888000.0,93240.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Chennai,Video,YouTube,Desktop & Mobile,Instream,Skippable 31 Sec,CPV,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",111000.0,0.004,444.0,0.35,38850.0,105.0,26.25,0.3,11655.0,0.0080267477657615,0.8,592000.0,118399.99999999997,1480000.0,0.4,1.5,2024-07-02,2024-07-09,8.0,592000.0,1.5,888000.0,93240.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Chennai,Video,YouTube,Desktop & Mobile,Instream,Skippable 31 Sec,CPV,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",111000.0,0.004,444.0,0.35,38850.0,105.0,26.25,0.3,11655.0,0.0080267477657615,0.8,592000.0,118399.99999999997,1480000.0,0.4,1.5,2024-07-02,2024-07-09,8.0,592000.0,1.5,888000.0,93240.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Chennai,Video,YouTube,Desktop & Mobile,Instream,Skippable 31 Sec,CPV,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",111000.0,0.004,444.0,0.35,38850.0,105.0,26.25,0.3,11655.0,0.0080267477657615,0.8,592000.0,118399.99999999997,1480000.0,0.4,1.5,2024-07-02,2024-07-09,8.0,592000.0,1.5,888000.0,93240.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Chennai,Video,YouTube,Desktop & Mobile,Instream,Skippable 31 Sec,CPV,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",111000.0,0.004,444.0,0.35,38850.0,105.0,26.25,0.3,11655.0,0.0080267477657615,0.8,592000.0,118399.99999999997,1480000.0,0.4,1.5,2024-07-02,2024-07-09,8.0,592000.0,1.5,888000.0,93240.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Chennai,Video,YouTube,Desktop & Mobile,Instream,Skippable 31 Sec,CPV,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",111000.0,0.004,444.0,0.35,38850.0,105.0,26.25,0.3,11655.0,0.0080267477657615,0.8,592000.0,118399.99999999997,1480000.0,0.4,1.5,2024-07-02,2024-07-09,8.0,592000.0,1.5,888000.0,93240.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Chennai,Video,YouTube,Desktop & Mobile,Bumper,6 sec Video - Bumper,CPM,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",148000.0,0.004,592.0,0.85,125800.0,60.0,15.0,60.0,8880.0,0.0061156173453420955,0.9,592000.0,59199.999999999985,1480000.0,0.4,2.0,2024-07-02,2024-07-09,8.0,740000.0,2.0,1480000.0,88800.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Chennai,Video,YouTube,Desktop & Mobile,Bumper,6 sec Video - Bumper,CPM,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",148000.0,0.004,592.0,0.85,125800.0,60.0,15.0,60.0,8880.0,0.0061156173453420955,0.9,592000.0,59199.999999999985,1480000.0,0.4,2.0,2024-07-02,2024-07-09,8.0,740000.0,2.0,1480000.0,88800.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Chennai,Video,YouTube,Desktop & Mobile,Bumper,6 sec Video - Bumper,CPM,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",148000.0,0.004,592.0,0.85,125800.0,60.0,15.0,60.0,8880.0,0.0061156173453420955,0.9,592000.0,59199.999999999985,1480000.0,0.4,2.0,2024-07-02,2024-07-09,8.0,740000.0,2.0,1480000.0,88800.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Chennai,Video,YouTube,Desktop & Mobile,Bumper,6 sec Video - Bumper,CPM,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",148000.0,0.004,592.0,0.85,125800.0,60.0,15.0,60.0,8880.0,0.0061156173453420955,0.9,592000.0,59199.999999999985,1480000.0,0.4,2.0,2024-07-02,2024-07-09,8.0,740000.0,2.0,1480000.0,88800.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Chennai,Video,YouTube,Desktop & Mobile,Bumper,6 sec Video - Bumper,CPM,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",148000.0,0.004,592.0,0.85,125800.0,60.0,15.0,60.0,8880.0,0.0061156173453420955,0.9,592000.0,59199.999999999985,1480000.0,0.4,2.0,2024-07-02,2024-07-09,8.0,740000.0,2.0,1480000.0,88800.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Chennai,Video,YouTube,Desktop & Mobile,Bumper,6 sec Video - Bumper,CPM,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",148000.0,0.004,592.0,0.85,125800.0,60.0,15.0,60.0,8880.0,0.0061156173453420955,0.9,592000.0,59199.999999999985,1480000.0,0.4,2.0,2024-07-02,2024-07-09,8.0,740000.0,2.0,1480000.0,88800.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Chennai,Video,YouTube,Desktop & Mobile,Bumper,6 sec Video - Bumper,CPM,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",148000.0,0.004,592.0,0.85,125800.0,60.0,15.0,60.0,8880.0,0.0061156173453420955,0.9,592000.0,59199.999999999985,1480000.0,0.4,2.0,2024-07-02,2024-07-09,8.0,740000.0,2.0,1480000.0,88800.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Chennai,Video,YouTube,Desktop & Mobile,Bumper,6 sec Video - Bumper,CPM,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",148000.0,0.004,592.0,0.85,125800.0,60.0,15.0,60.0,8880.0,0.0061156173453420955,0.9,592000.0,59199.999999999985,1480000.0,0.4,2.0,2024-07-02,2024-07-09,8.0,740000.0,2.0,1480000.0,88800.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Chennai,Video,PMP,Desktop & Mobile,Run across OTT,Non-Skip| Video 25 Sec ,CPM,MF 25-44| Online Shoppers with 20k+ handsets,127739.475,0.003,383.218425,0.85,108578.55375,285.0,95.0,285.0,36405.750375,0.025072481808957717,1.0,681277.2000000001,0.0,1703193.0,0.4,1.5,2024-07-02,2024-07-09,8.0,,,,,,Yes,6.2,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Chennai,Video,PMP,Desktop & Mobile,Run across OTT,Non-Skip| Video 25 Sec ,CPM,MF 25-44| Online Shoppers with 20k+ handsets,127739.475,0.003,383.218425,0.85,108578.55375,285.0,95.0,285.0,36405.750375,0.025072481808957717,1.0,681277.2000000001,0.0,1703193.0,0.4,1.5,2024-07-02,2024-07-09,8.0,,,,,,Yes,6.2,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Chennai,Video,PMP,Desktop & Mobile,Run across OTT,Non-Skip| Video 25 Sec ,CPM,MF 25-44| Online Shoppers with 20k+ handsets,127739.475,0.003,383.218425,0.85,108578.55375,285.0,95.0,285.0,36405.750375,0.025072481808957717,1.0,681277.2000000001,0.0,1703193.0,0.4,1.5,2024-07-02,2024-07-09,8.0,,,,,,Yes,6.2,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Chennai,Video,PMP,Desktop & Mobile,Run across OTT,Non-Skip| Video 25 Sec ,CPM,MF 25-44| Online Shoppers with 20k+ handsets,127739.475,0.003,383.218425,0.85,108578.55375,285.0,95.0,285.0,36405.750375,0.025072481808957717,1.0,681277.2000000001,0.0,1703193.0,0.4,1.5,2024-07-02,2024-07-09,8.0,,,,,,Yes,6.2,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Chennai,Video,PMP,Desktop & Mobile,Run across OTT,Non-Skip| Video 25 Sec ,CPM,MF 25-44| Online Shoppers with 20k+ handsets,127739.475,0.003,383.218425,0.85,108578.55375,285.0,95.0,285.0,36405.750375,0.025072481808957717,1.0,681277.2000000001,0.0,1703193.0,0.4,1.5,2024-07-02,2024-07-09,8.0,,,,,,Yes,6.2,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Chennai,Video,PMP,Desktop & Mobile,Run across OTT,Non-Skip| Video 25 Sec ,CPM,MF 25-44| Online Shoppers with 20k+ handsets,127739.475,0.003,383.218425,0.85,108578.55375,285.0,95.0,285.0,36405.750375,0.025072481808957717,1.0,681277.2000000001,0.0,1703193.0,0.4,1.5,2024-07-02,2024-07-09,8.0,,,,,,Yes,6.2,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Chennai,Video,PMP,Desktop & Mobile,Run across OTT,Non-Skip| Video 25 Sec ,CPM,MF 25-44| Online Shoppers with 20k+ handsets,127739.475,0.003,383.218425,0.85,108578.55375,285.0,95.0,285.0,36405.750375,0.025072481808957717,1.0,681277.2000000001,0.0,1703193.0,0.4,1.5,2024-07-02,2024-07-09,8.0,,,,,,Yes,6.2,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Chennai,Video,PMP,Desktop & Mobile,Run across OTT,Non-Skip| Video 25 Sec ,CPM,MF 25-44| Online Shoppers with 20k+ handsets,127739.475,0.003,383.218425,0.85,108578.55375,285.0,95.0,285.0,36405.750375,0.025072481808957717,1.0,681277.2000000001,0.0,1703193.0,0.4,1.5,2024-07-02,2024-07-09,8.0,,,,,,Yes,6.2,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Hyderabad,Video,YouTube,Desktop & Mobile,Instream,Skippable 31 Sec,CPV,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",233250.0,0.004,933.0,0.35,81637.5,105.0,26.25,0.3,24491.25,0.016867017264539368,0.8,1244000.0,248799.99999999994,3110000.0,0.4,1.5,2024-07-02,2024-07-09,8.0,1244000.0,1.5,1866000.0,195930.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Hyderabad,Video,YouTube,Desktop & Mobile,Instream,Skippable 31 Sec,CPV,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",233250.0,0.004,933.0,0.35,81637.5,105.0,26.25,0.3,24491.25,0.016867017264539368,0.8,1244000.0,248799.99999999994,3110000.0,0.4,1.5,2024-07-02,2024-07-09,8.0,1244000.0,1.5,1866000.0,195930.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Hyderabad,Video,YouTube,Desktop & Mobile,Instream,Skippable 31 Sec,CPV,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",233250.0,0.004,933.0,0.35,81637.5,105.0,26.25,0.3,24491.25,0.016867017264539368,0.8,1244000.0,248799.99999999994,3110000.0,0.4,1.5,2024-07-02,2024-07-09,8.0,1244000.0,1.5,1866000.0,195930.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Hyderabad,Video,YouTube,Desktop & Mobile,Instream,Skippable 31 Sec,CPV,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",233250.0,0.004,933.0,0.35,81637.5,105.0,26.25,0.3,24491.25,0.016867017264539368,0.8,1244000.0,248799.99999999994,3110000.0,0.4,1.5,2024-07-02,2024-07-09,8.0,1244000.0,1.5,1866000.0,195930.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Hyderabad,Video,YouTube,Desktop & Mobile,Instream,Skippable 31 Sec,CPV,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",233250.0,0.004,933.0,0.35,81637.5,105.0,26.25,0.3,24491.25,0.016867017264539368,0.8,1244000.0,248799.99999999994,3110000.0,0.4,1.5,2024-07-02,2024-07-09,8.0,1244000.0,1.5,1866000.0,195930.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Hyderabad,Video,YouTube,Desktop & Mobile,Instream,Skippable 31 Sec,CPV,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",233250.0,0.004,933.0,0.35,81637.5,105.0,26.25,0.3,24491.25,0.016867017264539368,0.8,1244000.0,248799.99999999994,3110000.0,0.4,1.5,2024-07-02,2024-07-09,8.0,1244000.0,1.5,1866000.0,195930.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Hyderabad,Video,YouTube,Desktop & Mobile,Instream,Skippable 31 Sec,CPV,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",233250.0,0.004,933.0,0.35,81637.5,105.0,26.25,0.3,24491.25,0.016867017264539368,0.8,1244000.0,248799.99999999994,3110000.0,0.4,1.5,2024-07-02,2024-07-09,8.0,1244000.0,1.5,1866000.0,195930.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Hyderabad,Video,YouTube,Desktop & Mobile,Instream,Skippable 31 Sec,CPV,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",233250.0,0.004,933.0,0.35,81637.5,105.0,26.25,0.3,24491.25,0.016867017264539368,0.8,1244000.0,248799.99999999994,3110000.0,0.4,1.5,2024-07-02,2024-07-09,8.0,1244000.0,1.5,1866000.0,195930.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Hyderabad,Video,YouTube,Desktop & Mobile,Bumper,6 sec Video - Bumper,CPM,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",311000.0,0.004,1244.0,0.85,264350.0,60.0,15.0,60.0,18660.0,0.012851060772982377,0.9,1244000.0,124399.99999999997,3110000.0,0.4,2.0,2024-07-02,2024-07-09,8.0,1555000.0,2.0,3110000.0,186600.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Hyderabad,Video,YouTube,Desktop & Mobile,Bumper,6 sec Video - Bumper,CPM,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",311000.0,0.004,1244.0,0.85,264350.0,60.0,15.0,60.0,18660.0,0.012851060772982377,0.9,1244000.0,124399.99999999997,3110000.0,0.4,2.0,2024-07-02,2024-07-09,8.0,1555000.0,2.0,3110000.0,186600.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
Entertainment,25-44,Hyderabad,Video,YouTube,Desktop & Mobile,Bumper,6 sec Video - Bumper,CPM,"MF 25-44 - Affinity - Shoppers, Light TV Viewers",311000.0,0.004,1244.0,0.85,264350.0,60.0,15.0,60.0,18660.0,0.012851060772982377,0.9,1244000.0,124399.99999999997,3110000.0,0.4,2.0,2024-07-02,2024-07-09,8.0,1555000.0,2.0,3110000.0,186600.0,,,2.13,8,pd_plan.xlsx,Media Plan Phase 1
