Geo/Cluster,Genre,Publisher,Devices,Section,Ad Unit,Creative,Language,Ad Size,Targeting,Deal Type,Amazon/Rufus,Personalization,DV,Est Imp,CTR%,VTR,Est Video Views,Est Clicks,Reach,Avg Freq,Net Rate,Total Net Cost,eCPM,eCPC,Reach %,Universe,Start Date,End Date,Rate,cost,5% Buffer,Cost + Buffer,Rate.1,cost.1,5% Buffer.1,Cost + Buffer.1,Total_Days,Campaign Name,Phase/inputs
Delhi+NCR,Entertainment,PMP,CTV,Midroll (non-skip),Video Ad,Thematic Female+Male,Hinglish,15 Sec,25+ MF,Cost Per Impression,Rufus,N,N,28043.68894285714,0.0,0.85,23837.13560142857,0.0,392611.64519999997,6.0,250.0,7010.922235714285,250.0,0.0,0.5284033905102857,743015.0,2024-04-08,2024-06-30,,,,,1.43,3368.6079158159996,168.4303957908,3537.0383116067997,84,XCIC24IN00H_Amz Fashion Thematic H1 24,Core
Delhi+NCR,Entertainment,PMP,CTV,Midroll (non-skip),Video Ad,Thematic Female+Male,Hinglish,15 Sec,25+ MF,Cost Per Impression,Rufus,N,N,28043.68894285714,0.0,0.85,23837.13560142857,0.0,392611.64519999997,6.0,250.0,7010.922235714285,250.0,0.0,0.5284033905102857,743015.0,2024-04-08,2024-06-30,,,,,1.43,3368.6079158159996,168.4303957908,3537.0383116067997,84,XCIC24IN00H_Amz Fashion Thematic H1 24,Core
Delhi+NCR,Entertainment,PMP,CTV,Midroll (non-skip),Video Ad,Thematic Female+Male,Hinglish,15 Sec,25+ MF,Cost Per Impression,Rufus,N,N,28043.68894285714,0.0,0.85,23837.13560142857,0.0,392611.64519999997,6.0,250.0,7010.922235714285,250.0,0.0,0.5284033905102857,743015.0,2024-04-08,2024-06-30,,,,,1.43,3368.6079158159996,168.4303957908,3537.0383116067997,84,XCIC24IN00H_Amz Fashion Thematic H1 24,Core
Delhi+NCR,Entertainment,PMP,CTV,Midroll (non-skip),Video Ad,Thematic Female+Male,Hinglish,15 Sec,25+ MF,Cost Per Impression,Rufus,N,N,28043.68894285714,0.0,0.85,23837.13560142857,0.0,392611.64519999997,6.0,250.0,7010.922235714285,250.0,0.0,0.5284033905102857,743015.0,2024-04-08,2024-06-30,,,,,1.43,3368.6079158159996,168.4303957908,3537.0383116067997,84,XCIC24IN00H_Amz Fashion Thematic H1 24,Core
Delhi+NCR,Entertainment,PMP,CTV,Midroll (non-skip),Video Ad,Thematic Female+Male,Hinglish,15 Sec,25+ MF,Cost Per Impression,Rufus,N,N,28043.68894285714,0.0,0.85,23837.13560142857,0.0,392611.64519999997,6.0,250.0,7010.922235714285,250.0,0.0,0.5284033905102857,743015.0,2024-04-08,2024-06-30,,,,,1.43,3368.6079158159996,168.4303957908,3537.0383116067997,84,XCIC24IN00H_Amz Fashion Thematic H1 24,Core
Delhi+NCR,Entertainment,PMP,CTV,Midroll (non-skip),Video Ad,Thematic Female+Male,Hinglish,15 Sec,25+ MF,Cost Per Impression,Rufus,N,N,28043.68894285714,0.0,0.85,23837.13560142857,0.0,392611.64519999997,6.0,250.0,7010.922235714285,250.0,0.0,0.5284033905102857,743015.0,2024-04-08,2024-06-30,,,,,1.43,3368.6079158159996,168.4303957908,3537.0383116067997,84,XCIC24IN00H_Amz Fashion Thematic H1 24,Core
Delhi+NCR,Entertainment,PMP,CTV,Midroll (non-skip),Video Ad,Thematic Female+Male,Hinglish,15 Sec,25+ MF,Cost Per Impression,Rufus,N,N,28043.68894285714,0.0,0.85,23837.13560142857,0.0,392611.64519999997,6.0,250.0,7010.922235714285,250.0,0.0,0.5284033905102857,743015.0,2024-04-08,2024-06-30,,,,,1.43,3368.6079158159996,168.4303957908,3537.0383116067997,84,XCIC24IN00H_Amz Fashion Thematic H1 24,Core
Delhi+NCR,Entertainment,PMP,CTV,Midroll (non-skip),Video Ad,Thematic Female+Male,Hinglish,15 Sec,25+ MF,Cost Per Impression,Rufus,N,N,28043.68894285714,0.0,0.85,23837.13560142857,0.0,392611.64519999997,6.0,250.0,7010.922235714285,250.0,0.0,0.5284033905102857,743015.0,2024-04-08,2024-06-30,,,,,1.43,3368.6079158159996,168.4303957908,3537.0383116067997,84,XCIC24IN00H_Amz Fashion Thematic H1 24,Core
Delhi+NCR,Entertainment,PMP,CTV,Midroll (non-skip),Video Ad,Thematic Female+Male,Hinglish,15 Sec,25+ MF,Cost Per Impression,Rufus,N,N,28043.68894285714,0.0,0.85,23837.13560142857,0.0,392611.64519999997,6.0,250.0,7010.922235714285,250.0,0.0,0.5284033905102857,743015.0,2024-04-08,2024-06-30,,,,,1.43,3368.6079158159996,168.4303957908,3537.0383116067997,84,XCIC24IN00H_Amz Fashion Thematic H1 24,Core
Delhi+NCR,Entertainment,PMP,CTV,Midroll (non-skip),Video Ad,Thematic Female+Male,Hinglish,15 Sec,25+ MF,Cost Per Impression,Rufus,N,N,28043.68894285714,0.0,0.85,23837.13560142857,0.0,392611.64519999997,6.0,250.0,7010.922235714285,250.0,0.0,0.5284033905102857,743015.0,2024-04-08,2024-06-30,,,,,1.43,3368.6079158159996,168.4303957908,3537.0383116067997,84,XCIC24IN00H_Amz Fashion Thematic H1 24,Core
Delhi+NCR,Entertainment,PMP,CTV,Midroll (non-skip),Video Ad,Thematic Female+Male,Hinglish,15 Sec,25+ MF,Cost Per Impression,Rufus,N,N,28043.68894285714,0.0,0.85,23837.13560142857,0.0,392611.64519999997,6.0,250.0,7010.922235714285,250.0,0.0,0.5284033905102857,743015.0,2024-04-08,2024-06-30,,,,,1.43,3368.6079158159996,168.4303957908,3537.0383116067997,84,XCIC24IN00H_Amz Fashion Thematic H1 24,Core
Delhi+NCR,Entertainment,PMP,CTV,Midroll (non-skip),Video Ad,Thematic Female+Male,Hinglish,15 Sec,25+ MF,Cost Per Impression,Rufus,N,N,28043.68894285714,0.0,0.85,23837.13560142857,0.0,392611.64519999997,6.0,250.0,7010.922235714285,250.0,0.0,0.5284033905102857,743015.0,2024-04-08,2024-06-30,,,,,1.43,3368.6079158159996,168.4303957908,3537.0383116067997,84,XCIC24IN00H_Amz Fashion Thematic H1 24,Core
Delhi+NCR,Entertainment,PMP,CTV,Midroll (non-skip),Video Ad,Thematic Female+Male,Hinglish,15 Sec,25+ MF,Cost Per Impression,Rufus,N,N,28043.68894285714,0.0,0.85,23837.13560142857,0.0,392611.64519999997,6.0,250.0,7010.922235714285,250.0,0.0,0.5284033905102857,743015.0,2024-04-08,2024-06-30,,,,,1.43,3368.6079158159996,168.4303957908,3537.0383116067997,84,XCIC24IN00H_Amz Fashion Thematic H1 24,Core
Delhi+NCR,Entertainment,PMP,CTV,Midroll (non-skip),Video Ad,Thematic Female+Male,Hinglish,15 Sec,25+ MF,Cost Per Impression,Rufus,N,N,28043.68894285714,0.0,0.85,23837.13560142857,0.0,392611.64519999997,6.0,250.0,7010.922235714285,250.0,0.0,0.5284033905102857,743015.0,2024-04-08,2024-06-30,,,,,1.43,3368.6079158159996,168.4303957908,3537.0383116067997,84,XCIC24IN00H_Amz Fashion Thematic H1 24,Core
Delhi+NCR,Entertainment,PMP,CTV,Midroll (non-skip),Video Ad,Thematic Female+Male,Hinglish,15 Sec,25+ MF,Cost Per Impression,Rufus,N,N,28043.68894285714,0.0,0.85,23837.13560142857,0.0,392611.64519999997,6.0,250.0,7010.922235714285,250.0,0.0,0.5284033905102857,743015.0,2024-04-08,2024-06-30,,,,,1.43,3368.6079158159996,168.4303957908,3537.0383116067997,84,XCIC24IN00H_Amz Fashion Thematic H1 24,Core
Delhi+NCR,Entertainment,PMP,CTV,Midroll (non-skip),Video Ad,Thematic Female+Male,Hinglish,15 Sec,25+ MF,Cost Per Impression,Rufus,N,N,28043.68894285714,0.0,0.85,23837.13560142857,0.0,392611.64519999997,6.0,250.0,7010.922235714285,250.0,0.0,0.5284033905102857,743015.0,2024-04-08,2024-06-30,,,,,1.43,3368.6079158159996,168.4303957908,3537.0383116067997,84,XCIC24IN00H_Amz Fashion Thematic H1 24,Core
Delhi+NCR,Entertainment,PMP,CTV,Midroll (non-skip),Video Ad,Thematic Female+Male,Hinglish,15 Sec,25+ MF,Cost Per Impression,Rufus,N,N,28043.68894285714,0.0,0.85,23837.13560142857,0.0,392611.64519999997,6.0,250.0,7010.922235714285,250.0,0.0,0.5284033905102857,743015.0,2024-04-08,2024-06-30,,,,,1.43,3368.6079158159996,168.4303957908,3537.0383116067997,84,XCIC24IN00H_Amz Fashion Thematic H1 24,Core
Delhi+NCR,Entertainment,PMP,CTV,Midroll (non-skip),Video Ad,Thematic Female+Male,Hinglish,15 Sec,25+ MF,Cost Per Impression,Rufus,N,N,28043.68894285714,0.0,0.85,23837.13560142857,0.0,392611.64519999997,6.0,250.0,7010.922235714285,250.0,0.0,0.5284033905102857,743015.0,2024-04-08,2024-06-30,,,,,1.43,3368.6079158159996,168.4303957908,3537.0383116067997,84,XCIC24IN00H_Amz Fashion Thematic H1 24,Core
Delhi+NCR,Entertainment,PMP,CTV,Midroll (non-skip),Video Ad,Thematic Female+Male,Hinglish,15 Sec,25+ MF,Cost Per Impression,Rufus,N,N,28043.68894285714,0.0,0.85,23837.13560142857,0.0,392611.64519999997,6.0,250.0,7010.922235714285,250.0,0.0,0.5284033905102857,743015.0,2024-04-08,2024-06-30,,,,,1.43,3368.6079158159996,168.4303957908,3537.0383116067997,84,XCIC24IN00H_Amz Fashion Thematic H1 24,Core
Delhi+NCR,Entertainment,PMP,CTV,Midroll (non-skip),Video Ad,Thematic Female+Male,Hinglish,15 Sec,25+ MF,Cost Per Impression,Rufus,N,N,28043.68894285714,0.0,0.85,23837.13560142857,0.0,392611.64519999997,6.0,250.0,7010.922235714285,250.0,0.0,0.5284033905102857,743015.0,2024-04-08,2024-06-30,,,,,1.43,3368.6079158159996,168.4303957908,3537.0383116067997,84,XCIC24IN00H_Amz Fashion Thematic H1 24,Core
Delhi+NCR,Entertainment,PMP,CTV,Midroll (non-skip),Video Ad,Thematic Female+Male,Hinglish,15 Sec,25+ MF,Cost Per Impression,Rufus,N,N,28043.68894285714,0.0,0.85,23837.13560142857,0.0,392611.64519999997,6.0,250.0,7010.922235714285,250.0,0.0,0.5284033905102857,743015.0,2024-04-08,2024-06-30,,,,,1.43,3368.6079158159996,168.4303957908,3537.0383116067997,84,XCIC24IN00H_Amz Fashion Thematic H1 24,Core
Delhi+NCR,Entertainment,PMP,CTV,Midroll (non-skip),Video Ad,Thematic Female+Male,Hinglish,15 Sec,25+ MF,Cost Per Impression,Rufus,N,N,28043.68894285714,0.0,0.85,23837.13560142857,0.0,392611.64519999997,6.0,250.0,7010.922235714285,250.0,0.0,0.5284033905102857,743015.0,2024-04-08,2024-06-30,,,,,1.43,3368.6079158159996,168.4303957908,3537.0383116067997,84,XCIC24IN00H_Amz Fashion Thematic H1 24,Core
Delhi+NCR,Entertainment,PMP,CTV,Midroll (non-skip),Video Ad,Thematic Female+Male,Hinglish,15 Sec,25+ MF,Cost Per Impression,Rufus,N,N,28043.68894285714,0.0,0.85,23837.13560142857,0.0,392611.64519999997,6.0,250.0,7010.922235714285,250.0,0.0,0.5284033905102857,743015.0,2024-04-08,2024-06-30,,,,,1.43,3368.6079158159996,168.4303957908,3537.0383116067997,84,XCIC24IN00H_Amz Fashion Thematic H1 24,Core
Delhi+NCR,Entertainment,PMP,CTV,Midroll (non-skip),Video Ad,Thematic Female+Male,Hinglish,15 Sec,25+ MF,Cost Per Impression,Rufus,N,N,28043.68894285714,0.0,0.85,23837.13560142857,0.0,392611.64519999997,6.0,250.0,7010.922235714285,250.0,0.0,0.5284033905102857,743015.0,2024-04-08,2024-06-30,,,,,1.43,3368.6079158159996,168.4303957908,3537.0383116067997,84,XCIC24IN00H_Amz Fashion Thematic H1 24,Core
Delhi+NCR,Entertainment,PMP,CTV,Midroll (non-skip),Video Ad,Thematic Female+Male,Hinglish,15 Sec,25+ MF,Cost Per Impression,Rufus,N,N,28043.68894285714,0.0,0.85,23837.13560142857,0.0,392611.64519999997,6.0,250.0,7010.922235714285,250.0,0.0,0.5284033905102857,743015.0,2024-04-08,2024-06-30,,,,,1.43,3368.6079158159996,168.4303957908,3537.0383116067997,84,XCIC24IN00H_Amz Fashion Thematic H1 24,Core
Delhi+NCR,Entertainment,PMP,CTV,Midroll (non-skip),Video Ad,Thematic Female+Male,Hinglish,15 Sec,25+ MF,Cost Per Impression,Rufus,N,N,28043.68894285714,0.0,0.85,23837.13560142857,0.0,392611.64519999997,6.0,250.0,7010.922235714285,250.0,0.0,0.5284033905102857,743015.0,2024-04-08,2024-06-30,,,,,1.43,3368.6079158159996,168.4303957908,3537.0383116067997,84,XCIC24IN00H_Amz Fashion Thematic H1 24,Core
Delhi+NCR,Entertainment,PMP,CTV,Midroll (non-skip),Video Ad,Thematic Female+Male,Hinglish,15 Sec,25+ MF,Cost Per Impression,Rufus,N,N,28043.68894285714,0.0,0.85,23837.13560142857,0.0,392611.64519999997,6.0,250.0,7010.922235714285,250.0,0.0,0.5284033905102857,743015.0,2024-04-08,2024-06-30,,,,,1.43,3368.6079158159996,168.4303957908,3537.0383116067997,84,XCIC24IN00H_Amz Fashion Thematic H1 24,Core
Delhi+NCR,Entertainment,PMP,Desktop+Mobile,Midroll (non-skip),Video Ad,Thematic Female,Hinglish,15 Sec,"25+ MF; Women's Fashion, 25K+ Device , PG Deal - S",Cost Per Impression,Rufus,N,N,108057.66666666667,0.012,0.85,91849.01666666666,1296.692,324173.0,5.0,200.0,21611.533333333333,200.0,16.666666666666664,0.03875344111879338,8365012.0,2024-04-08,2024-04-22,,,,,,,,,15,XCIC24IN00H_Amz Fashion Thematic H1 24,Core
Delhi+NCR,Entertainment,PMP,Desktop+Mobile,Midroll (non-skip),Video Ad,Thematic Female,Hinglish,15 Sec,"25+ MF; Women's Fashion, 25K+ Device , PG Deal - S",Cost Per Impression,Rufus,N,N,108057.66666666667,0.012,0.85,91849.01666666666,1296.692,324173.0,5.0,200.0,21611.533333333333,200.0,16.666666666666664,0.03875344111879338,8365012.0,2024-04-08,2024-04-22,,,,,,,,,15,XCIC24IN00H_Amz Fashion Thematic H1 24,Core
Delhi+NCR,Entertainment,PMP,Desktop+Mobile,Midroll (non-skip),Video Ad,Thematic Female,Hinglish,15 Sec,"25+ MF; Women's Fashion, 25K+ Device , PG Deal - S",Cost Per Impression,Rufus,N,N,108057.66666666667,0.012,0.85,91849.01666666666,1296.692,324173.0,5.0,200.0,21611.533333333333,200.0,16.666666666666664,0.03875344111879338,8365012.0,2024-04-08,2024-04-22,,,,,,,,,15,XCIC24IN00H_Amz Fashion Thematic H1 24,Core
Delhi+NCR,Entertainment,PMP,Desktop+Mobile,Midroll (non-skip),Video Ad,Thematic Female,Hinglish,15 Sec,"25+ MF; Women's Fashion, 25K+ Device , PG Deal - S",Cost Per Impression,Rufus,N,N,108057.66666666667,0.012,0.85,91849.01666666666,1296.692,324173.0,5.0,200.0,21611.533333333333,200.0,16.666666666666664,0.03875344111879338,8365012.0,2024-04-08,2024-04-22,,,,,,,,,15,XCIC24IN00H_Amz Fashion Thematic H1 24,Core
Delhi+NCR,Entertainment,PMP,Desktop+Mobile,Midroll (non-skip),Video Ad,Thematic Female,Hinglish,15 Sec,"25+ MF; Women's Fashion, 25K+ Device , PG Deal - S",Cost Per Impression,Rufus,N,N,108057.66666666667,0.012,0.85,91849.01666666666,1296.692,324173.0,5.0,200.0,21611.533333333333,200.0,16.666666666666664,0.03875344111879338,8365012.0,2024-04-08,2024-04-22,,,,,,,,,15,XCIC24IN00H_Amz Fashion Thematic H1 24,Core
Delhi+NCR,Entertainment,PMP,Desktop+Mobile,Midroll (non-skip),Video Ad,Thematic Female,Hinglish,15 Sec,"25+ MF; Women's Fashion, 25K+ Device , PG Deal - S",Cost Per Impression,Rufus,N,N,108057.66666666667,0.012,0.85,91849.01666666666,1296.692,324173.0,5.0,200.0,21611.533333333333,200.0,16.666666666666664,0.03875344111879338,8365012.0,2024-04-08,2024-04-22,,,,,,,,,15,XCIC24IN00H_Amz Fashion Thematic H1 24,Core
Delhi+NCR,Entertainment,PMP,Desktop+Mobile,Midroll (non-skip),Video Ad,Thematic Female,Hinglish,15 Sec,"25+ MF; Women's Fashion, 25K+ Device , PG Deal - S",Cost Per Impression,Rufus,N,N,108057.66666666667,0.012,0.85,91849.01666666666,1296.692,324173.0,5.0,200.0,21611.533333333333,200.0,16.666666666666664,0.03875344111879338,8365012.0,2024-04-08,2024-04-22,,,,,,,,,15,XCIC24IN00H_Amz Fashion Thematic H1 24,Core
Delhi+NCR,Entertainment,PMP,Desktop+Mobile,Midroll (non-skip),Video Ad,Thematic Female,Hinglish,15 Sec,"25+ MF; Women's Fashion, 25K+ Device , PG Deal - S",Cost Per Impression,Rufus,N,N,108057.66666666667,0.012,0.85,91849.01666666666,1296.692,324173.0,5.0,200.0,21611.533333333333,200.0,16.666666666666664,0.03875344111879338,8365012.0,2024-04-08,2024-04-22,,,,,,,,,15,XCIC24IN00H_Amz Fashion Thematic H1 24,Core
Delhi+NCR,Entertainment,PMP,Desktop+Mobile,Midroll (non-skip),Video Ad,Thematic Female,Hinglish,15 Sec,"25+ MF; Women's Fashion, 25K+ Device , PG Deal - S",Cost Per Impression,Rufus,N,N,108057.66666666667,0.012,0.85,91849.01666666666,1296.692,324173.0,5.0,200.0,21611.533333333333,200.0,16.666666666666664,0.03875344111879338,8365012.0,2024-04-08,2024-04-22,,,,,,,,,15,XCIC24IN00H_Amz Fashion Thematic H1 24,Core
Delhi+NCR,Entertainment,PMP,Desktop+Mobile,Midroll (non-skip),Video Ad,Thematic Female,Hinglish,15 Sec,"25+ MF; Women's Fashion, 25K+ Device , PG Deal - S",Cost Per Impression,Rufus,N,N,108057.66666666667,0.012,0.85,91849.01666666666,1296.692,324173.0,5.0,200.0,21611.533333333333,200.0,16.666666666666664,0.03875344111879338,8365012.0,2024-04-08,2024-04-22,,,,,,,,,15,XCIC24IN00H_Amz Fashion Thematic H1 24,Core
Delhi+NCR,Entertainment,PMP,Desktop+Mobile,Midroll (non-skip),Video Ad,Thematic Female,Hinglish,15 Sec,"25+ MF; Women's Fashion, 25K+ Device , PG Deal - S",Cost Per Impression,Rufus,N,N,108057.66666666667,0.012,0.85,91849.01666666666,1296.692,324173.0,5.0,200.0,21611.533333333333,200.0,16.666666666666664,0.03875344111879338,8365012.0,2024-04-08,2024-04-22,,,,,,,,,15,XCIC24IN00H_Amz Fashion Thematic H1 24,Core
Delhi+NCR,Entertainment,PMP,Desktop+Mobile,Midroll (non-skip),Video Ad,Thematic Female,Hinglish,15 Sec,"25+ MF; Women's Fashion, 25K+ Device , PG Deal - S",Cost Per Impression,Rufus,N,N,108057.66666666667,0.012,0.85,91849.01666666666,1296.692,324173.0,5.0,200.0,21611.533333333333,200.0,16.666666666666664,0.03875344111879338,8365012.0,2024-04-08,2024-04-22,,,,,,,,,15,XCIC24IN00H_Amz Fashion Thematic H1 24,Core
Delhi+NCR,Entertainment,PMP,Desktop+Mobile,Midroll (non-skip),Video Ad,Thematic Female,Hinglish,15 Sec,"25+ MF; Women's Fashion, 25K+ Device , PG Deal - S",Cost Per Impression,Rufus,N,N,108057.66666666667,0.012,0.85,91849.01666666666,1296.692,324173.0,5.0,200.0,21611.533333333333,200.0,16.666666666666664,0.03875344111879338,8365012.0,2024-04-08,2024-04-22,,,,,,,,,15,XCIC24IN00H_Amz Fashion Thematic H1 24,Core
Delhi+NCR,Entertainment,PMP,Desktop+Mobile,Midroll (non-skip),Video Ad,Thematic Female,Hinglish,15 Sec,"25+ MF; Women's Fashion, 25K+ Device , PG Deal - S",Cost Per Impression,Rufus,N,N,108057.66666666667,0.012,0.85,91849.01666666666,1296.692,324173.0,5.0,200.0,21611.533333333333,200.0,16.666666666666664,0.03875344111879338,8365012.0,2024-04-08,2024-04-22,,,,,,,,,15,XCIC24IN00H_Amz Fashion Thematic H1 24,Core
Delhi+NCR,Entertainment,PMP,Desktop+Mobile,Midroll (non-skip),Video Ad,Thematic Female,Hinglish,15 Sec,"25+ MF; Women's Fashion, 25K+ Device , PG Deal - S",Cost Per Impression,Rufus,N,N,108057.66666666667,0.012,0.85,91849.01666666666,1296.692,324173.0,5.0,200.0,21611.533333333333,200.0,16.666666666666664,0.03875344111879338,8365012.0,2024-04-08,2024-04-22,,,,,,,,,15,XCIC24IN00H_Amz Fashion Thematic H1 24,Core
Delhi+NCR,Entertainment,PMP,Desktop+Mobile,Midroll (non-skip),Video Ad,Thematic Female,Hinglish,15 Sec,"25+ MF; Women's Fashion, 25K+ Device , PG Deal",Cost Per Impression,Rufus,N,N,40650.56836190476,0.012,0.85,34552.983107619046,487.8068203428571,682929.54848,5.0,200.0,8130.113672380952,200.0,16.666666666666668,0.08164119172572616,8365012.0,2024-04-08,2024-06-30,,,,,1.43,4882.9462716319995,244.14731358159997,5127.093585213599,84,XCIC24IN00H_Amz Fashion Thematic H1 24,Core
Delhi+NCR,Entertainment,PMP,Desktop+Mobile,Midroll (non-skip),Video Ad,Thematic Female,Hinglish,15 Sec,"25+ MF; Women's Fashion, 25K+ Device , PG Deal",Cost Per Impression,Rufus,N,N,40650.56836190476,0.012,0.85,34552.983107619046,487.8068203428571,682929.54848,5.0,200.0,8130.113672380952,200.0,16.666666666666668,0.08164119172572616,8365012.0,2024-04-08,2024-06-30,,,,,1.43,4882.9462716319995,244.14731358159997,5127.093585213599,84,XCIC24IN00H_Amz Fashion Thematic H1 24,Core
Delhi+NCR,Entertainment,PMP,Desktop+Mobile,Midroll (non-skip),Video Ad,Thematic Female,Hinglish,15 Sec,"25+ MF; Women's Fashion, 25K+ Device , PG Deal",Cost Per Impression,Rufus,N,N,40650.56836190476,0.012,0.85,34552.983107619046,487.8068203428571,682929.54848,5.0,200.0,8130.113672380952,200.0,16.666666666666668,0.08164119172572616,8365012.0,2024-04-08,2024-06-30,,,,,1.43,4882.9462716319995,244.14731358159997,5127.093585213599,84,XCIC24IN00H_Amz Fashion Thematic H1 24,Core
Delhi+NCR,Entertainment,PMP,Desktop+Mobile,Midroll (non-skip),Video Ad,Thematic Female,Hinglish,15 Sec,"25+ MF; Women's Fashion, 25K+ Device , PG Deal",Cost Per Impression,Rufus,N,N,40650.56836190476,0.012,0.85,34552.983107619046,487.8068203428571,682929.54848,5.0,200.0,8130.113672380952,200.0,16.666666666666668,0.08164119172572616,8365012.0,2024-04-08,2024-06-30,,,,,1.43,4882.9462716319995,244.14731358159997,5127.093585213599,84,XCIC24IN00H_Amz Fashion Thematic H1 24,Core
Delhi+NCR,Entertainment,PMP,Desktop+Mobile,Midroll (non-skip),Video Ad,Thematic Female,Hinglish,15 Sec,"25+ MF; Women's Fashion, 25K+ Device , PG Deal",Cost Per Impression,Rufus,N,N,40650.56836190476,0.012,0.85,34552.983107619046,487.8068203428571,682929.54848,5.0,200.0,8130.113672380952,200.0,16.666666666666668,0.08164119172572616,8365012.0,2024-04-08,2024-06-30,,,,,1.43,4882.9462716319995,244.14731358159997,5127.093585213599,84,XCIC24IN00H_Amz Fashion Thematic H1 24,Core
Delhi+NCR,Entertainment,PMP,Desktop+Mobile,Midroll (non-skip),Video Ad,Thematic Female,Hinglish,15 Sec,"25+ MF; Women's Fashion, 25K+ Device , PG Deal",Cost Per Impression,Rufus,N,N,40650.56836190476,0.012,0.85,34552.983107619046,487.8068203428571,682929.54848,5.0,200.0,8130.113672380952,200.0,16.666666666666668,0.08164119172572616,8365012.0,2024-04-08,2024-06-30,,,,,1.43,4882.9462716319995,244.14731358159997,5127.093585213599,84,XCIC24IN00H_Amz Fashion Thematic H1 24,Core
Delhi+NCR,Entertainment,PMP,Desktop+Mobile,Midroll (non-skip),Video Ad,Thematic Female,Hinglish,15 Sec,"25+ MF; Women's Fashion, 25K+ Device , PG Deal",Cost Per Impression,Rufus,N,N,40650.56836190476,0.012,0.85,34552.983107619046,487.8068203428571,682929.54848,5.0,200.0,8130.113672380952,200.0,16.666666666666668,0.08164119172572616,8365012.0,2024-04-08,2024-06-30,,,,,1.43,4882.9462716319995,244.14731358159997,5127.093585213599,84,XCIC24IN00H_Amz Fashion Thematic H1 24,Core
Delhi+NCR,Entertainment,PMP,Desktop+Mobile,Midroll (non-skip),Video Ad,Thematic Female,Hinglish,15 Sec,"25+ MF; Women's Fashion, 25K+ Device , PG Deal",Cost Per Impression,Rufus,N,N,40650.56836190476,0.012,0.85,34552.983107619046,487.8068203428571,682929.54848,5.0,200.0,8130.113672380952,200.0,16.666666666666668,0.08164119172572616,8365012.0,2024-04-08,2024-06-30,,,,,1.43,4882.9462716319995,244.14731358159997,5127.093585213599,84,XCIC24IN00H_Amz Fashion Thematic H1 24,Core
Delhi+NCR,Entertainment,PMP,Desktop+Mobile,Midroll (non-skip),Video Ad,Thematic Female,Hinglish,15 Sec,"25+ MF; Women's Fashion, 25K+ Device , PG Deal",Cost Per Impression,Rufus,N,N,40650.56836190476,0.012,0.85,34552.983107619046,487.8068203428571,682929.54848,5.0,200.0,8130.113672380952,200.0,16.666666666666668,0.08164119172572616,8365012.0,2024-04-08,2024-06-30,,,,,1.43,4882.9462716319995,244.14731358159997,5127.093585213599,84,XCIC24IN00H_Amz Fashion Thematic H1 24,Core
Delhi+NCR,Entertainment,PMP,Desktop+Mobile,Midroll (non-skip),Video Ad,Thematic Female,Hinglish,15 Sec,"25+ MF; Women's Fashion, 25K+ Device , PG Deal",Cost Per Impression,Rufus,N,N,40650.56836190476,0.012,0.85,34552.983107619046,487.8068203428571,682929.54848,5.0,200.0,8130.113672380952,200.0,16.666666666666668,0.08164119172572616,8365012.0,2024-04-08,2024-06-30,,,,,1.43,4882.9462716319995,244.14731358159997,5127.093585213599,84,XCIC24IN00H_Amz Fashion Thematic H1 24,Core
Delhi+NCR,Entertainment,PMP,Desktop+Mobile,Midroll (non-skip),Video Ad,Thematic Female,Hinglish,15 Sec,"25+ MF; Women's Fashion, 25K+ Device , PG Deal",Cost Per Impression,Rufus,N,N,40650.56836190476,0.012,0.85,34552.983107619046,487.8068203428571,682929.54848,5.0,200.0,8130.113672380952,200.0,16.666666666666668,0.08164119172572616,8365012.0,2024-04-08,2024-06-30,,,,,1.43,4882.9462716319995,244.14731358159997,5127.093585213599,84,XCIC24IN00H_Amz Fashion Thematic H1 24,Core
Delhi+NCR,Entertainment,PMP,Desktop+Mobile,Midroll (non-skip),Video Ad,Thematic Female,Hinglish,15 Sec,"25+ MF; Women's Fashion, 25K+ Device , PG Deal",Cost Per Impression,Rufus,N,N,40650.56836190476,0.012,0.85,34552.983107619046,487.8068203428571,682929.54848,5.0,200.0,8130.113672380952,200.0,16.666666666666668,0.08164119172572616,8365012.0,2024-04-08,2024-06-30,,,,,1.43,4882.9462716319995,244.14731358159997,5127.093585213599,84,XCIC24IN00H_Amz Fashion Thematic H1 24,Core
Delhi+NCR,Entertainment,PMP,Desktop+Mobile,Midroll (non-skip),Video Ad,Thematic Female,Hinglish,15 Sec,"25+ MF; Women's Fashion, 25K+ Device , PG Deal",Cost Per Impression,Rufus,N,N,40650.56836190476,0.012,0.85,34552.983107619046,487.8068203428571,682929.54848,5.0,200.0,8130.113672380952,200.0,16.666666666666668,0.08164119172572616,8365012.0,2024-04-08,2024-06-30,,,,,1.43,4882.9462716319995,244.14731358159997,5127.093585213599,84,XCIC24IN00H_Amz Fashion Thematic H1 24,Core
